PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
52723,MANTECA DIALYSIS CENTER,1156 S MAIN STREET,,MANTECA,CA,95336,2098233078,Profit,Y,N,52723,37.7868344,-121.2158354
52724,SANTA FE SPRINGS REGIONAL DIALYSIS CENTER,"10012 NORWALK BLVD., SUITE 190",,SANTA FE SPRINGS,CA,90670,5629038281,Profit,Y,N,52724,33.9473309,-118.0726712
52725,DOCTORS DIALYSIS CENTER OF EAST LOS ANGELES,950 S. EASTERN AVENUE,,EAST LOS ANGELES,CA,90022,3232622229,Profit,Y,N,52725,34.0225246,-118.1739059
52726,MOHAN DIALYSIS CENTER OF COVINA,158 W. COLLEGE STREET,,COVINA,CA,91723,6268592522,Profit,Y,Y,52726,34.08713,-117.891739
52727,RAI-INDIANA COURT-REDLANDS,1210 INDIANA COURT,,REDLANDS,CA,92374,9097928880,Profit,Y,Y,52727,34.068292,-117.205439
52728,RAI OCEAN AVENUE,1738 OCEAN AVENUE,,SAN FRANCISCO,CA,94112,4154061090,Profit,Y,Y,52728,37.7250466,-122.4605839
52729,OAKLAND DIALYSIS CENTER,5354 CLAREMONT AVENUE,,OAKLAND,CA,94618,5105970104,Profit,Y,Y,52729,37.840369,-122.258962
52730,DAVITA-MURRIETA,"25100 HANCOCK AVENUE, SUITE 101-103",,MURRIETA,CA,92562,9516987860,Profit,Y,N,52730,33.5691151,-117.1825625
52731,FMC BALBOA-MARINA BAY,"630 BAY BLVD., SUITE 101",,CHULA VISTA,CA,91910,6194206725,Profit,Y,Y,52731,32.624319,-117.095302
52734,ANAHEIM DIALYSIS,1107 W. LA PALMA AVENUE,,ANAHEIM,CA,92801,7145022400,Profit,Y,Y,52734,33.8471746,-117.9324186
52735,DAVITA-TEMECULA DIALYSIS CENTER,"40945 COUNTY CENTER DRIVE, SUITE G",,TEMECULA,CA,92591,9512969744,Profit,Y,N,52735,33.5290341,-117.1595853
52738,LOS BANOS DIALYSIS CENTER,222  I STREET,,LOS BANOS,CA,93635,2098267280,Profit,Y,N,52738,37.0633238,-120.8531941
52739,CHINO DIALYSIS,4445 RIVERSIDE DRIVE,,CHINO,CA,91710,9094640347,Profit,Y,N,52739,34.018256,-117.707873
52740,RAI-FLETCHER PARKWAY-EL CAJON,858 FLETCHER PARKWAY,,EL CAJON,CA,92020,6194424122,Profit,Y,N,52740,32.8078121,-116.972998
52742,RAI E. 14TH,198 EAST 14TH ST,,SAN LEANDRO,CA,94577,5104308311,Profit,Y,N,52742,37.735445,-122.163306
52743,DAVITA-MOUNTAIN VISTA DIALYSIS CENTER,4041 UNIVERSITY PARKWAY,,SAN BERNARDINO,CA,92407,9098870173,Profit,Y,Y,52743,34.166463,-117.3324998
52744,SOUTH VALLEY DIALYSIS,"17815 VENTURA BLVD., SUITE 100",,ENCINO,CA,91316,8187574520,Profit,Y,N,52744,34.1632825,-118.5210161
52746,DAVITA-SUNRISE DIALYSIS CENTER,13039 HAWTHORNE BLVD.,,HAWTHORNE,CA,90250,3106444087,Profit,Y,N,52746,33.913797,-118.35312
52747,"WEST COAST DIALYSIS CENTER, LLC","3780 KILROY AIRPORT WAY, SUITE 110",,LONG BEACH,CA,90806,5629893010,Profit,Y,Y,52747,33.807335,-118.146177
52751,SATELLITE DIALYSIS CENTER,7800 ARROYO CIRCLE  #B,,GILROY,CA,95020,4088485410,Profit,Y,Y,52751,0,0
52752,"RAI CERES AVENUE, CHICO",3011 CERES AVENUE #125,,CHICO,CA,95973,5303435279,Profit,Y,Y,52752,0,0
52753,LODI DIALYSIS CENTER,"1610 WEST KETTLEMAN LANE, SUITE D",,LODI,CA,95242,2093349888,Profit,Y,N,52753,38.114964,-121.292857
52754,AIRPORT DIALYSIS,4632 W. CENTURY BLVD.,,INGLEWOOD,CA,90304,3106774262,Profit,Y,N,52754,33.9449929,-118.358198
52755,"GREATER LOS ANGELES DIALYSIS, INC.",11204 E. RUSH STREET,,SOUTH EL MONTE,CA,91733,6265821121,Profit,Y,Y,52755,34.0481782,-118.0328015
52756,ENCINITAS DIALYSIS,"332 SANTA FE DRIVE, SUITE 100",,ENCINITAS,CA,92024,7606322323,Profit,Y,Y,52756,33.039501,-117.284877
52757,FMC DIABLO CENTRAL PITTSBURG,2155 LOVERIDGE ROAD,,PITTSBURG,CA,94565,9254398772,Profit,Y,N,52757,38.0108819,-121.8688761
52758,FMC DIABLO WALNUT CREEK,365 LENNON LANE #160,,WALNUT CREEK,CA,94598,9259474545,Profit,Y,Y,52758,0,0
52759,FMC DIABLO CONCORD,508 CONTRA COSTA BLVD #D,,PLEASANT HILL,CA,94523,9257988844,Profit,Y,N,52759,0,0
52760,FMC-SAN GABRIEL DIALYSIS CENTER,"1801 W. VALLEY BLVD., SUITE 102",,ALHAMBRA,CA,91803,6264579002,Profit,Y,N,52760,34.077494,-118.143303
52761,DAVITA-PREMIER DIALYSIS CENTER,7612 ATLANTIC AVENUE,,CUDAHY,CA,90201,3235625511,Profit,Y,Y,52761,33.9669073,-118.1871163
52762,FMC-OXNARD,"1801 HOLSER WALK, SUITE 310",,OXNARD,CA,93030,8059883339,Profit,Y,N,52762,34.221091,-119.1566527
52764,FMC-SAN GABRIEL VALLEY PD CLINIC,"1801 W. VALLEY BLVD., SUITE 204",,ALHAMBRA,CA,91803,6264576540,Profit,N,Y,52764,34.077494,-118.143303
52765,RAI FAIRWAY ROCKLIN,6000 FAIRWAY DRIVE STE #14,,ROCKLIN,CA,95677,9166243871,Profit,Y,Y,52765,0,0
52767,ASH TREE PD,2666 NORTH GROVE INDUSTRIAL DRIVE,,FRESNO,CA,93727,5592521077,Non-Profit,N,Y,52767,36.7742953,-119.7300295
52768,DAVITA-DIAMOND VALLEY DIALYSIS CENTER,1030 E. FLORIDA AVENUE,,HEMET,CA,92543,9517664581,Profit,Y,N,52768,33.7477375,-116.9610923
52769,SF CHINATOWN DIALYSIS CENTER,636 CLAY STREET,,SAN FRANCISCO,CA,94111,4152918992,Profit,Y,N,52769,37.7945899,-122.4038523
52770,SELMA DIALYSIS CENTER,2711 CINEMA WAY #111,,SELMA,CA,93662,5598912750,Profit,Y,N,52770,0,0
52771,DAVITA-VISALIA AT HOME DIALYSIS,1120 N. CHINOWTH STREET,,VISALIA,CA,93291,5596229844,Profit,N,Y,52771,36.338513,-119.334143
52772,RAI-HOSPITAL CIRCLE-WESTMINSTER,290 HOSPITAL CIRCLE,,WESTMINSTER,CA,92683,7148953698,Profit,Y,N,52772,33.762109,-117.995672
52773,WESTMINSTER SOUTH DIALYSIS,14014 MAGNOLIA ST.,,WESTMINSTER,CA,92683,7148975659,Profit,Y,N,52773,33.758434,-117.971795
52774,SUNRISE COMMUNITY DIALYSIS CENTER,"2951 SUNRISE BLVD, STE 145",,RANCHO CORDOVA,CA,95742,9166313606,Profit,Y,N,52774,38.5960099,-121.2655096
52775,RAI CESAR CHAVEZ,1750 CESAR CHAVEZ STREET SUITE A,,SAN FRANCISCO,CA,94124,4152069775,Profit,Y,N,52775,37.7499355,-122.394165
52776,HI-DESERT DIALYSIS,"58457 TWENTY-NINE PALMS HIGHWAY, SUITE 102",,YUCCA VALLEY,CA,92284,7602282045,Profit,Y,Y,52776,34.1141743,-116.432235
52778,SANTA CLARITA KIDNEY CENTER,"23861 W. MCBEAN PARKWAY, SUITE E-11",,VALENCIA,CA,91355,6612227370,Profit,Y,N,52778,0,0
52779,RAI-MISSION GORGE-SAN DIEGO,"7007 MISSION GORGE ROAD, 1ST FLOOR",,SAN DIEGO,CA,92120,6192291070,Profit,Y,Y,52779,32.799869,-117.090742
52780,FMC-EAST COUNTY DIALYSIS CENTER,570 N. SECOND STREET,,EL CAJON,CA,92021,6195887500,Profit,Y,N,52780,32.8018702,-116.9357787
52781,NORTH HOLLYWOOD DIALYSIS,12126 VICTORY BLVD.,,NORTH HOLLYWOOD,CA,91606,8189805070,Profit,Y,Y,52781,34.1866543,-118.3964828
52782,"MOUNTAIN VIEW DIALYSIS CENTER, INC.",900 S. MOUNTAIN AVENUE,,MONROVIA,CA,91016,6269321810,Profit,Y,Y,52782,34.142917,-117.985895
52783,"MODESTO KIDNEY CENTER, LLC","305 E. GRANGER AVE.., STE. 102",,MODESTO,CA,95350,2095746800,Profit,Y,Y,52783,37.667509,-120.98943
52784,DELTA SIERRA DIALYSIS CENTER,555 WEST BENJAMIN HOLT DRIVE  #200,,STOCKTON,CA,95207,2094732294,Profit,Y,N,52784,0,0
52785,DOCTORS DIALYSIS CENTER OF MONTEBELLO,1721 W. WHITTIER BLVD.,,MONTEBELLO,CA,90640,3237221116,Profit,Y,N,52785,34.012187,-118.119792
52786,EL CERRITO DIALYSIS CENTER,10690 SAN PABLO AVENUE,,EL CERRITO,CA,94530,5105289590,Profit,Y,Y,52786,37.912671,-122.308873
52787,ALAMEDA COUNTY DIALYSIS CENTER,10700 MACARTHUR BLVD STE 14A,,OAKLAND,CA,94605,5106339844,Profit,Y,N,52787,37.742821,-122.149788
52788,"NEPHRON DIALYSIS CENTER OF LAKEWOOD, LLC",5820 DOWNEY AVENUE,,LONG BEACH,CA,90805,5626630788,Profit,Y,N,52788,33.8612638,-118.1511731
52789,INDIAN WELLS VALLEY,212 S. RICHMOND ROAD,,RIDGECREST,CA,93555,7603717506,Profit,Y,N,52789,35.620088,-117.647343
52790,KIDNEY CARE CENTER OF THE NORTH VALLEY,16907 DEVONSHIRE STREET,,GRANADA HILLS,CA,91344,8183664600,Profit,Y,Y,52790,34.2576389,-118.5002356
52791,ROSEMEAD DIALYSIS CENTER,7403 HELLMAN AVENUE,,ROSEMEAD,CA,91770,6262806161,Profit,Y,Y,52791,34.070108,-118.107649
52792,FMC-IMPERIAL COUNTY,200 WAKE AVENUE,,EL CENTRO,CA,92243,7603533323,Profit,Y,N,52792,32.771612,-115.545285
52793,SATELLITE DIALYSIS REDWOOD CITY,1410 MARSHALL STREET,,REDWOOD CITY,CA,94063,6503660789,Non-Profit,Y,N,52793,37.487344,-122.219846
52794,DAVITA-USC KIDNEY CENTER,2310 ALCAZAR STREET,,LOS ANGELES,CA,90033,3234419966,Profit,Y,Y,52794,34.0626725,-118.1987231
52796,DCI MADISON DIALYSIS CLINIC,5222 MADISON AVENUE,,SACRAMENTO,CA,95841,9163386644,Non-Profit,Y,N,52796,38.6606443,-121.3424531
52797,FMC ARDENWOOD,37478 CEDAR BLVD STE A,,NEWARK,CA,94560,5107440790,Profit,Y,N,52797,37.539186,-122.0196936
52798,RAI-NEWHOPE-FOUNTAIN VALLEY,"17197 NEWHOPE STREET, SUITE A, B, C & D",,FOUNTAIN VALLEY,CA,92708,7142410196,Profit,Y,Y,52798,33.71382,-117.9284127
52799,DAVITA-SAN DIEGO SOUTH DIALYSIS,"995 GATEWAY CENTER WAY, SUITE 101",,SAN DIEGO,CA,92102,6192621960,Profit,Y,N,52799,32.7140259,-117.116728
52800,DAVITA-DIALYSIS CENTER OF SANTA PAULA,253 MARCH STREET,,SANTA PAULA,CA,93060,8055253977,Profit,Y,N,52800,34.3492691,-119.0789097
52801,HOLLYWOOD DIALYSIS CENTER,5108 SUNSET BLVD.,,LOS ANGELES,CA,90027,3239134010,Profit,Y,N,52801,34.0981215,-118.3008654
52802,DAVITA-HARBOR UCLA,21602 S. VERMONT AVENUE,,TORRANCE,CA,90502,3105330413,Profit,Y,Y,52802,33.8328957,-118.2902601
52803,"CARSON ARTIFICIAL KIDNEY CENTER, LLC",1309 E. CARSON STREET,,CARSON,CA,90745,3105131427,Profit,Y,N,52803,33.832042,-118.250417
52804,DAVITA-MONTCLAIR DIALYSIS CENTER,"5050 PALO VERDE STREET, SUITE 100",,MONTCLAIR,CA,91763,9096250339,Profit,Y,N,52804,34.081781,-117.695379
52805,GRASS VALLEY DIALYSIS CENTER,"36O CROWN POINT CIRCLE, SUITE 210",,GRASS VALLEY,CA,95945,5304770734,Profit,Y,Y,52805,39.2205409,-121.0314019
52806,BALDWIN HILLS DIALYSIS CENTER,3705 S. LA BREA AVENUE,,LOS ANGELES,CA,90016,3232934488,Profit,Y,N,52806,34.0194385,-118.3556131
52807,DAVITA-VALLEY VIEW DIALYSIS,26900 CACTUS AVENUE,,MORENO VALLEY,CA,92555,9512472844,Profit,Y,N,52807,33.9101433,-117.1957789
52808,SADDLEBACK DIALYSIS,23141 PLAZA POINTE DRIVE,,LAGUNA HILLS,CA,92653,9495889211,Profit,Y,N,52808,33.626185,-117.722729
52809,"KIDNEY DIALYSIS CENTER OF WEST LOS ANGELES, LLC",1801 S. LA CIENEGA BLVD.,,LOS ANGELES,CA,90035,3108405688,Profit,Y,Y,52809,34.0441581,-118.3770114
52810,BENICIA DIALYSIS CENTER,560 FIRST STREET BLDG D103,,BENICIA,CA,94510,7077451488,Profit,Y,Y,52810,38.048661,-122.159203
52811,SAN LUIS OBISPO DIALYSIS,1043 MARSH STREET,,SAN LUIS OBISPO,CA,93401,8055431013,Profit,Y,Y,52811,35.2807127,-120.6593176
52812,FMC-BLYTHE DESERT DIALYSIS,737 W. HOBSON WAY,,BLYTHE,CA,92225,7609224415,Profit,Y,N,52812,33.6102313,-114.6050289
52813,SAN FRANCISCO GENERAL HOSPITAL RENAL CENTER,"1001 POTRERO BLDG. 100, ROOM 340 B",,SAN FRANCISCO,CA,94110,4152068242,Non-Profit,Y,Y,52813,37.7565985,-122.4045723
52814,TRACY DIALYSIS CENTER,"425 BEVERLY PLACE, SUITE A",,TRACY,CA,95376,2098390398,Profit,Y,Y,52814,37.7452546,-121.4186123
52815,RAI BANCROFT,6955 FOOTHILL BLVD.  STE 220,,OAKLAND,CA,94605,5105531333,Profit,Y,N,52815,0,0
52816,DESERT CITIES DIALYSIS OF BARSTOW,655 S. 7TH  STREET,,BARSTOW,CA,92311,7602563918,Profit,Y,Y,52816,0,0
52817,"RAI-CARE CENTERS OF COLTON, LLC","1275 W. ""C"" STREET",,COLTON,CA,92324,9094300930,Profit,Y,N,52817,34.073644,-117.346499
52818,UCSD DIALYSIS CENTER,"DIALYSIS PROGRAM, MAIL CODE 8781",200 W. ARBOR DRIVE,SAN DIEGO,CA,92103,6195435646,Non-Profit,Y,N,52818,32.7478638,-117.1647094
52819,SATELLITE DIALYSIS SAN MATEO,2000 SOUTH EL CAMINO REAL,,SAN MATEO,CA,94403,6503770888,Non-Profit,Y,Y,52819,37.5480999,-122.3098266
52820,RAI-FOOTHILL BLVD.-GLENDORA,120 W. FOOTHILL BLVD.,,GLENDORA,CA,91740,6263357551,Profit,Y,Y,52820,34.13545,-117.866221
52821,"PACIFIC GATEWAY DIALYSIS, LLC","1149 W. 190TH STREET, SUITE 1004",,GARDENA,CA,90248,3109650830,Profit,Y,Y,52821,33.858934,-118.296495
52822,OAKLAND PERITONEAL DIALYSIS CENTER,2633 TELEGRAPH #115,,OAKLAND,CA,94612,5102670819,Profit,N,Y,52822,0,0
52825,"WOODLAND DIALYSIS SERVICES, LLC",35 WEST MAIN STREET,,WOODLAND,CA,95695,5306684503,Profit,Y,Y,52825,38.6775077,-121.7856019
52826,NORTH HIGHLANDS DIALYSIS CENTER,4986 WATT AVENUE SUITE F,,NORTH HIGHLANDS,CA,95660,9163440183,Profit,Y,Y,52826,38.65729,-121.381775
52827,"KIDNEY CENTER OF PANORAMA CITY, INC.","14860 ROSCOE BLVD., SUITE 101",,PANORAMA CITY,CA,91402,8189019822,Profit,Y,Y,52827,34.220948,-118.457305
52828,DAVITA-LOS ANGELES DOWNTOWN,2021 S. FLOWER STREET,,LOS ANGELES,CA,90007,2137454222,Profit,Y,N,52828,34.032052,-118.272333
52829,FMC-SANTA PAULA,242 E. HARVARD BLVD.,,SANTA PAULA,CA,93060,8055251500,Profit,Y,N,52829,34.346583,-119.068455
52830,FMC-CALEXICO DESERT DIALYSIS,"408 E. THIRD STREET, SUITE A",,CALEXICO,CA,92231,7603572400,Profit,Y,N,52830,32.66746,-115.492875
52831,FMC DIABLO WEST ANTIOCH,2386 BUCHANAN ROAD,,ANTIOCH,CA,94509,9257562490,Profit,Y,N,52831,37.9992779,-121.840083
52832,KIDNEY INSTITUTE AT EISENHOWER MEDICAL CENTER,PROBST BUILDING,"39000 BOB HOPE DRIVE, SUITE 103",RANCHO MIRAGE,CA,92270,7608379696,Profit,Y,N,52832,33.739744,-116.41279
52833,PEAR TREE DIALYSIS CENTER,126 NORTH ORCHARD,,UKIAH,CA,95482,7074679000,Profit,Y,Y,52833,39.151959,-123.199452
52834,RAI-EL CAMINO REAL-OCEANSIDE,2227- B EL CAMINO REAL,,OCEANSIDE,CA,92054,7607571838,Profit,Y,Y,52834,33.1859444,-117.3282725
52835,RAI-BROADWAY-CHULA VISTA,"1181 BROADWAY, SUITE 5",,CHULA VISTA,CA,91911,6195850016,Profit,Y,N,52835,0,0
52836,TOIYABE DIALYSIS CENTER,44 TU SU LANE,,BISHOP,CA,93514,7608737611,Non-Profit,Y,N,52836,37.3615985,-118.4183849
52837,"WESTSIDE DIALYSIS CENTER, LLC",300 S. ROBERTSON BLVD.,,LOS ANGELES,CA,90048,3103858683,Profit,Y,Y,52837,34.0733279,-118.383456
52838,"LOMPOC ARTIFICIAL KIDNEY CENTER, LLC",127 W. PINE AVENUE,,LOMPOC,CA,93436,8057402000,Profit,Y,Y,52838,34.6502141,-120.4611752
52839,NORTHEAST BAKERSFIELD DIALYSIS,3761 MALL VIEW ROAD,,BAKERSFIELD,CA,93306,6618729836,Profit,Y,N,52839,35.394272,-118.9515556
52840,LONG BEACH DIALYSIS CENTER,"1045 ATLANTIC AVENUE, SUITE 108",,LONG BEACH,CA,90813,5624353637,Profit,Y,N,52840,33.780235,-118.185393
52841,ANTIOCH DIALYSIS CENTER,3100 DELTA FAIR BLVD,,ANTIOCH,CA,94509,9257535000,Profit,Y,Y,52841,38.0013095,-121.8380923
52842,FMC-BUENA CREEK,950 HACIENDA DRIVE,,VISTA,CA,92081,7606317900,Profit,Y,Y,52842,33.193109,-117.262209
52843,"MONTEBELLO DIALYSIS CENTER, LLC","111 W. BEVERLY BLVD., SUITE A",,MONTEBELLO,CA,90640,3232785555,Profit,Y,N,52843,34.0156348,-118.0993634
52844,DAVITA-IMPERIAL CARE DIALYSIS CENTER,4345 E. IMPERIAL HIGHWAY,,LYNWOOD,CA,90262,3109000333,Profit,Y,N,52844,33.9309199,-118.1846316
52845,SOUTH HAYWARD DIALYSIS CENTER,254 JACKSON STREET,,HAYWARD,CA,94544,5105831255,Profit,Y,N,52845,37.660389,-122.086075
52846,FMC-INGLEWOOD,"336 E. HILLCREST AVENUE, SUITE 100",,INGLEWOOD,CA,90301,3106733656,Profit,Y,Y,52846,33.9602595,-118.3501444
52847,FMC-WEST COVINA KIDNEY CENTER,1540 W. COVINA PARKWAY,,WEST COVINA,CA,91790,6263378007,Profit,Y,Y,52847,34.07028,-117.9401546
52848,FMC-RIVERSIDE,"3470 LA SIERRA AVENUE, SUITE E",,RIVERSIDE,CA,92503,9513437700,Profit,Y,N,52848,33.898324,-117.4734
52850,ORANGEVALE DIALYSIS CENTER,9267 GREENBACK LANE #A2,,ORANGEVALE,CA,95662,9169885666,Profit,Y,N,52850,0,0
52852,DAVITA-CRESCENT HEIGHTS DIALYSIS CENTER,8151 BEVERLY BLVD.,,LOS ANGELES,CA,90048,3236556226,Profit,Y,Y,52852,34.075872,-118.367051
52853,"OAKDALE KIDNEY CENTER, LLC",1405 WEST F STREET SUITE B,,OAKDALE,CA,95361,2098485780,Profit,Y,N,52853,37.7597049,-120.862343
52854,MOHAN DIALYSIS CENTER OF INDUSTRY,15757 E. VALLEY BLVD.,,CITY OF INDUSTRY,CA,91744,6263333801,Profit,Y,Y,52854,0,0
52855,FMC-RANCHO CUCAMONGA,"10532 ACACIA STREET, SUITE B2-B3",,RANCHO CUCAMONGA,CA,91730,9099878887,Profit,Y,N,52855,0,0
52856,DAVITA-WASHINGTON PLAZA DIALYSIS CENTER,516-522 E. WASHINGTON BLVD.,,LOS ANGELES,CA,90015,2137492433,Profit,Y,N,52856,34.0286022,-118.2597869
52857,FLORIN DIALYSIS CENTER,7000 STOCKTON BLVD.,,SACRAMENTO,CA,95823,9164243990,Profit,Y,N,52857,0,0
52858,DAVITA-KENNETH HAHN PLAZA DIALYSIS CENTER,11854 S. WILMINGTON  AVENUE,,LOS ANGELES,CA,90059,3235675077,Profit,Y,Y,52858,33.9254358,-118.2389739
52859,GLENDALE KIDNEY CENTER,1427 S. GLENDALE AVENUE,,GLENDALE,CA,91205,8186620222,Profit,Y,N,52859,0,0
52860,FMC-DIALYSIS SERVICES OF CHANNEL ISLANDS,"2679 S. SAVIERS ROAD, SUITE B",,OXNARD,CA,93033,8054862929,Profit,Y,N,52860,34.1747513,-119.1776404
52861,FMC-SOUTH ORANGE COUNTY,"2020 E. FIRST STREET, SUITE 110",,SANTA ANA,CA,92705,7149721236,Profit,Y,N,52861,33.744531,-117.837774
52862,FMC-NORTH ORANGE COUNTY,"511 N. BROOKHURST STREET, SUITE 100",,ANAHEIM,CA,92801,7147780488,Profit,Y,N,52862,33.839212,-117.959997
52863,RAI-NORTH RIVERSIDE-RIALTO,"1850 N. RIVERSIDE AVENUE, SUITE 150",,RIALTO,CA,92376,9098791185,Profit,Y,N,52863,34.1311751,-117.3701782
52864,FMC-SAN YSIDRO DIALYSIS CENTER,3010 DEL SOL BLVD.,,SAN DIEGO,CA,92154,6194299690,Profit,Y,N,52864,32.5735622,-117.068692
52865,DAVITA-CENTURY CITY DIALYSIS CENTER (ADULT),10630 SANTA MONICA BLVD.,,LOS ANGELES,CA,90025,3109542700,Profit,Y,Y,52865,34.0527906,-118.4304215
52866,SAN YSIDRO DIALYSIS,"1445 30TH STREET, SUITE A",,SAN DIEGO,CA,92154,6195753901,Profit,Y,Y,52866,32.5703236,-117.0659861
52867,EAST PALMDALE DIALYSIS CENTER,2710 E. PALMDALE BLVD.,,PALMDALE,CA,93550,6614561500,Profit,Y,Y,52867,34.579746,-118.080775
52868,"QUEENS DIALYSIS UNIT, INC.","1135 S. SUNSET AVENUE, SUITE 103",,WEST COVINA,CA,91790,6263374245,Profit,Y,N,52868,34.0622427,-117.945274
52869,DAVITA-PALMDALE REGIONAL DIALYSIS,1643 E. PALMDALE BLVD.,,PALMDALE,CA,93550,6615400925,Profit,Y,N,52869,34.580019,-118.099506
52870,SATELLITE DIALYSIS SUNNYVALE,155 NORTH WOLFE RD,,SUNNYVALE,CA,94086,4086171887,Non-Profit,Y,N,52870,37.3766755,-122.0136226
52871,CENTRAL COAST KIDNEY DISEASE CENTER,1401 E. MAIN STREET,,SANTA MARIA,CA,93454,8053498600,Profit,Y,Y,52871,34.953248,-120.413587
52872,FLORENCE DIALYSIS CENTER,351 W. FLORENCE AVENUE,,LOS ANGELES,CA,90003,3237895690,Profit,Y,N,52872,33.974958,-118.279933
52873,DAVITA-DIALYSIS CENTER OF THOUSAND OAKS,"375 ROLLING OAKS DRIVE, SUITE 100",,THOUSAND OAKS,CA,91361,8055571036,Profit,Y,Y,52873,34.1747129,-118.870472
52874,SATELLITE DIALYSIS SOUTH SAN FRANCISCO,205 KENWOOD WAY,,SOUTH SAN FRANCISCO,CA,94080,6506167788,Non-Profit,Y,Y,52874,37.641694,-122.425767
52875,INTENSIVE RENAL CARE,"9808 VENICE BLVD., SUITE 200",,CULVER CITY,CA,90232,3108410500,Profit,Y,N,52875,34.023397,-118.397872
52876,OROVILLE DIALYSIS CLINIC,3012 OLIVE HIGHWAY,,OROVILLE,CA,95966,5305326800,Non-Profit,Y,Y,52876,39.501782,-121.538198
52877,PLUMAS STREET DIALYSIS CENTER,640 PLUMAS STREET,,YUBA CITY,CA,95991,5306736656,Profit,Y,N,52877,39.1365323,-121.6159987
52878,FMC-SAN BERNARDINO,"636 E. BRIER DRIVE, SUITE 150",,SAN BERNARDINO,CA,92408,9098909508,Profit,Y,N,52878,34.070626,-117.272114
52879,HACIENDA DIALYSIS CENTER,"2020 S. HACIENDA BLVD., SUITE G",,HACIENDA HEIGHTS,CA,91745,6269689558,Profit,Y,Y,52879,33.996281,-117.966605
52880,FMC-BELLFLOWER,10116 ROSECRANS AVENUE,,BELLFLOWER,CA,90706,5629202070,Profit,Y,N,52880,33.901452,-118.117966
52881,NEWPORT BEACH DIALYSIS,"3333 W. COAST HIGHWAY, SUITE 101",,NEWPORT BEACH,CA,92663,9496310107,Profit,Y,N,52881,33.620838,-117.927686
52882,FMC-WEST LOS ANGELES,"301 N. PRAIRIE AVENUE, SUITE 100",,INGLEWOOD,CA,90301,3106749640,Profit,Y,N,52882,33.9657089,-118.344432
52883,DAVITA-SAN DIEGO EAST,"292 EUCLID AVENUE, SUITE 100",,SAN DIEGO,CA,92114,6192627225,Profit,Y,Y,52883,32.702399,-117.085071
52884,WHITTIER KIDNEY DIALYSIS CENTER,16417 E. WHITTIER BLVD.,,WHITTIER,CA,90603,5629478999,Profit,Y,Y,52884,33.9401007,-117.9801443
52885,FMC-DIALYSIS SERVICES OF PARADISE,6919 PARADISE VALLEY ROAD,,SAN DIEGO,CA,92139,6194752872,Profit,Y,N,52885,32.6893181,-117.0451343
52886,FMC-DIALYSIS SERVICES OF COLLEGE,"4660 EL CAJON BLVD., SUITE 110",,SAN DIEGO,CA,92115,6195164803,Profit,Y,N,52886,32.756399,-117.093657
52887,SATELLITE DIALYSIS WINDSOR,"911 MEDICAL CENTER PLAZA, STE.16",,WINDSOR,CA,95492,7078361091,Non-Profit,Y,N,52887,38.55088,-122.804537
52888,PARKWAY KIDNEY CENTER,"2200 PLAZA PARKWAY,  SUITE B1-B4",,MODESTO,CA,95350,2095746818,Profit,Y,N,52888,37.6714132,-121.0335746
52889,FMC-NORTH LONG BEACH,145 W. VICTORIA STREET,,LONG BEACH,CA,90805,3106393122,Profit,Y,N,52889,33.8648777,-118.2034046
52890,FMC-ANTELOPE VALLEY,"44950 VALLEY CENTRAL WAY, SUITE 108",,LANCASTER,CA,93536,6617295680,Profit,Y,Y,52890,34.6990426,-118.1743233
52891,WELLBOUND OF SAN JOSE LLC,1525 MERIDIAN AVENUE SUITE 101,,SAN JOSE,CA,95125,4082693600,Profit,Y,Y,52891,37.297325,-121.914099
52892,SOLEDAD DIALYSIS CENTER,901 LOS COCHES DRIVE,,SOLEDAD,CA,93960,8316784310,Profit,Y,Y,52892,36.415557,-121.317433
52893,"TEMPLE CITY DIALYSIS FACILITY, INC.",9945 LOWER AZUSA ROAD,,TEMPLE CITY,CA,91780,6264423400,Profit,Y,Y,52893,34.090914,-118.049967
52894,RAI-MONROE-INDIO,"46-767 MONROE STREET, SUITE 101",,INDIO,CA,92201,7603473986,Profit,Y,N,52894,33.7003336,-116.2339347
52895,DAVITA-LAKE ELSINORE DIALYSIS CENTER,32291 MISSION TRAIL,,LAKE ELSINORE,CA,92530,9516745050,Profit,Y,N,52895,33.6529134,-117.2967708
52896,"CERRITOS DIALYSIS CENTER, LLC","19222 PIONEER BLVD., SUITE 101",,CERRITOS,CA,90703,5629249990,Profit,Y,N,52896,33.855632,-118.081493
52897,DAVITA-TUSTIN DIALYSIS CENTER,"2090 N. TUSTIN AVENUE, SUITE 100",,SANTA ANA,CA,92705,7148352450,Profit,Y,Y,52897,33.764102,-117.836292
52898,RAI-LAGUNA CANYON-IRVINE,16255 LAGUNA CANYON ROAD,,IRVINE,CA,92618,9497274495,Profit,Y,Y,52898,33.6593899,-117.7681596
52899,KIDNEY CENTER OF LOS ANGELES,"1125 W. 6TH STREET, SUITE 101",,LOS ANGELES,CA,90017,2134813041,Profit,Y,Y,52899,34.054362,-118.262544
