"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"41311","HOWARD MEMORIAL HOSPITAL","130 MEDICAL CIRCLE","","","NASHVILLE","AR","71852","HOWARD","8708454400","Critical Access Hospitals","Government - Local","Yes","41311","33.9497131","-93.8804113"
"41312","BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS","1800 BYPASS ROAD","","","HEBER SPRINGS","AR","72543","CLEBURNE","5018873000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41312","35.4914677","-92.03126"
"41313","OZARK HEALTH","2500 HIGHWAY 65 SOUTH","","","CLINTON","AR","72031","VAN BUREN","5017457004","Critical Access Hospitals","Government - Local","Yes","41313","35.6212875","-92.4578661"
"41314","DEWITT HOSPITAL & NURSING HOME INC","1641 WHITEHEAD DRIVE","","","DE WITT","AR","72042","ARKANSAS","8709463571","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41314","34.2783712","-91.3387797"
"41316","SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER","611 WEST LEE AVENUE","","","OSCEOLA","AR","72370","MISSISSIPPI","8705637000","Critical Access Hospitals","Voluntary non-profit - Church","Yes","41316","35.700245","-89.9749171"
"41317","DALLAS COUNTY MEDICAL CENTER","201 CLIFTON STREET","","","FORDYCE","AR","71742","DALLAS","8703526300","Critical Access Hospitals","Government - Local","Yes","41317","33.8089774","-92.425441"
"41318","BOONEVILLE COMMUNITY HOSPITAL","880 WEST MAIN","","","BOONEVILLE","AR","72927","LOGAN","4796752800","Critical Access Hospitals","Government - Local","Yes","41318","35.1411546","-93.9362507"
"41319","DE QUEEN MEDICAL CENTER INC","1306 WEST COLLIN RAYE DRIVE","","","DE QUEEN","AR","71832","SEVIER","8705844111","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41319","34.0454056","-94.3736007"
"41321","BAPTIST HEALTH MEDICSL CENTER-ARKADELPHIA","3050 TWIN RIVERS DRIVE","","","ARKADELPHIA","AR","71923","CLARK","8702452622","Critical Access Hospitals","Voluntary non-profit - Other","Yes","41321","34.1249429","-93.086094"
"41323","ASHLEY COUNTY MEDICAL CENTER","1015 UNITY ROAD","","","CROSSETT","AR","71635","ASHLEY","8703644111","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41323","33.1361069","-91.9496604"
"41324","ST ANTHONY'S HEALTHCARE CENTER","#4 HOSPITAL DRIVE","","","MORRILTON","AR","72110","CONWAY","5019772300","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41324","0","0"
"41326","DELTA MEMORIAL HOSPITAL","300 EAST PICKENS","","","DUMAS","AR","71639","DESHA","8703824303","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41326","33.882933","-91.487232"
"41327","BRADLEY COUNTY MEDICAL CENTER","404 SOUTH BRADLEY STREET","","","WARREN","AR","71671","BRADLEY","8702263731","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41327","33.6110425","-92.0586719"
"41328","CHICOT MEMORIAL MEDICAL CENTER","2729 HIGHWAY 65 & 82 SOUTH","","","LAKE VILLAGE","AR","71653","CHICOT","8702655351","Critical Access Hospitals","Voluntary non-profit - Private","Yes","41328","44.355786","-83.804304"
"41329","ST JOHN'S HOSPITAL-BERRYVILLE","214 CARTER STREET","","","BERRYVILLE","AR","72616","CARROLL","8704233355","Critical Access Hospitals","Voluntary non-profit - Church","Yes","41329","36.3578326","-93.5519141"
"41330","PIGGOTT COMMUNITY HOSPITAL","1206 GORDON DUCKWORTH DRIVE","","","PIGGOTT","AR","72454","CLAY","8705983881","Critical Access Hospitals","Government - Local","Yes","41330","36.3919116","-90.2046687"
"41331","OZARKS COMMUNITY HOSPITAL OF GRAVETTE","1101 JACKSON STREET SW","","","GRAVETTE","AR","72736","BENTON","4797875291","Critical Access Hospitals","Voluntary non-profit - Other","Yes","41331","36.409496","-94.461106"
"43300","ARKANSAS CHILDREN'S HOSPITAL","800 MARSHALL STREET SLOT 301","","","LITTLE ROCK","AR","72202","PULASKI","5013641100","Childrens","Voluntary non-profit - Private","Yes","43300","34.7359274","-92.2975183"
"50002","ST ROSE HOSPITAL","27200 CALAROGA AVE","","","HAYWARD","CA","94545","ALAMEDA","5107826200","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50002","37.633304","-122.087949"
"50006","ST JOSEPH HOSPITAL","2700 DOLBEER ST","","","EUREKA","CA","95501","HUMBOLDT","7074438051","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50006","40.783656","-124.142463"
"50007","PENINSULA MEDICAL CENTER","1501 TROUSDALE DRIVE","","","BURLINGAME","CA","94010","SAN MATEO","6506965270","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50007","37.5916711","-122.3838029"
"50008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","45 CASTRO STREET","","","SAN FRANCISCO","CA","94114","SAN FRANCISCO","4156006000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50008","37.7683209","-122.435576"
"50009","QUEEN OF THE VALLEY MEDICAL CENTER","1000 TRANCAS ST","","","NAPA","CA","94558","NAPA","7072524411","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50009","38.3237052","-122.2957428"
"50013","ST HELENA HOSPITAL","10 WOODLAND ROAD","","","SAINT HELENA","CA","94574","NAPA","7079675899","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50013","38.539371","-122.473054"
"50014","SUTTER AMADOR HOSPITAL","200 MISSION BLVD","","","JACKSON","CA","95642","AMADOR","2092237500","Acute Care Hospitals","Government - Local","Yes","50014","38.350714","-120.764695"
"50016","ARROYO GRANDE COMMUNITY HOSPITAL","345 S HALCYON RD","","","ARROYO GRANDE","CA","93420","SAN LUIS OBISPO","8054894261","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50016","35.1135612","-120.5913763"
"50017","MERCY GENERAL HOSPITAL","4001 J ST","","","SACRAMENTO","CA","95819","SACRAMENTO","9164534545","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50017","38.570525","-121.452159"
"50018","PACIFIC ALLIANCE MEDICAL CENTER","531 W COLLEGE ST","","","LOS ANGELES","CA","90012","LOS ANGELES","2136248411","Acute Care Hospitals","Proprietary","No","50018","34.065047","-118.239134"
"50022","RIVERSIDE COMMUNITY HOSPITAL","4445 MAGNOLIA AVENUE","","","RIVERSIDE","CA","92501","RIVERSIDE","9517883000","Acute Care Hospitals","Government - Local","Yes","50022","33.976508","-117.381469"
"50024","PARADISE VALLEY HOSPITAL","2400 EAST FOURTH STREET","","","NATIONAL CITY","CA","91950","SAN DIEGO","6194704321","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50024","32.683947","-117.081633"
"50025","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","200 WEST ARBOR DRIVE","","","SAN DIEGO","CA","92103","SAN DIEGO","6195436222","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50025","32.753797","-117.164992"
"50026","GROSSMONT HOSPITAL","5555 GROSSMONT CENTER DRIVE BOX 58","","","LA MESA","CA","91942","SAN DIEGO","6194650711","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50026","32.7749487","-117.0146736"
"50028","MAD RIVER COMMUNITY HOSPITAL","3800 JANES RD","","","ARCATA","CA","95521","HUMBOLDT","7078223621","Acute Care Hospitals","Proprietary","Yes","50028","40.896312","-124.091448"
"50030","OROVILLE HOSPITAL","2767 OLIVE HIGHWAY","","","OROVILLE","CA","95966","BUTTE","5305338500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50030","39.506801","-121.541212"
"50036","BAKERSFIELD MEMORIAL HOSPITAL","420 34TH ST BOX 1888","","","BAKERSFIELD","CA","93301","KERN","6613271792","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50036","35.3873576","-119.0168962"
"50038","SANTA CLARA VALLEY MEDICAL CENTER","751 SOUTH BASCOM AVENUE","","","SAN JOSE","CA","95128","SANTA CLARA","4088855000","Acute Care Hospitals","Government - Local","Yes","50038","37.3127943","-121.9327068"
"50039","ENLOE MEDICAL CENTER","1531 ESPLANADE","","","CHICO","CA","95926","BUTTE","5303327300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50039","39.742106","-121.851306"
"50040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","14445 OLIVE VIEW DRIVE","","","SYLMAR","CA","91342","LOS ANGELES","8183641555","Acute Care Hospitals","Government - Local","Yes","50040","34.326982","-118.451708"
"50042","ST ELIZABETH COMMUNITY HOSPITAL","2550 SISTER MARY COLUMBA DRIVE","","","RED BLUFF","CA","96080","TEHAMA","5305298012","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50042","40.148032","-122.219299"
"50043","ALTA BATES SUMMIT MEDICAL CENTER","350 HAWTHORNE AVENUE","","","OAKLAND","CA","94609","ALAMEDA","5106554000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50043","37.822057","-122.262747"
"50045","EL CENTRO REGIONAL MEDICAL CENTER","1415 ROSS AVENUE","","","EL CENTRO","CA","92243","IMPERIAL","7603397100","Acute Care Hospitals","Government - Local","Yes","50045","32.780444","-115.568504"
"50046","OJAI VALLEY COMMUNITY HOSPITAL","1306 MARICOPA HWY","","","OJAI","CA","93023","VENTURA","8056402280","Acute Care Hospitals","Proprietary","Yes","50046","34.442504","-119.264681"
"50047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","2333 BUCHANAN STREET","","","SAN FRANCISCO","CA","94115","SAN FRANCISCO","4156006000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50047","37.790998","-122.431254"
"50054","SAN GORGONIO MEMORIAL HOSPITAL","600 NORTH HIGHLAND SPRINGS AVENUE","","","BANNING","CA","92220","RIVERSIDE","9517692101","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50054","33.931838","-116.945682"
"50055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","3555 CESAR CHAVEZ STREET","","","SAN FRANCISCO","CA","94110","SAN FRANCISCO","4156416562","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50055","37.7480245","-122.4208806"
"50056","ANTELOPE VALLEY HOSPITAL MED CENTER","1600 W AVE J","","","LANCASTER","CA","93534","LOS ANGELES","6619495501","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50056","34.6892924","-118.1580987"
"50057","KAWEAH DELTA MEDICAL CENTER","400 W MINERAL KING AVE","","","VISALIA","CA","93291","TULARE","5596242000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50057","36.3273723","-119.2954855"
"50058","GLENDALE MEM HOSPITAL & HLTH CENTER","1420 S CENTRAL AVE","","","GLENDALE","CA","91204","LOS ANGELES","8185021900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50058","34.1277001","-118.2576314"
"50060","COMMUNITY REGIONAL MEDICAL CENTER","2823 FRESNO STREET","","","FRESNO","CA","93715","FRESNO","5594596000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50060","36.7447356","-119.7837015"
"50063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","1300 N VERMONT AVE","","","LOS ANGELES","CA","90028","LOS ANGELES","2134133000","Acute Care Hospitals","Proprietary","Yes","50063","34.096072","-118.290846"
"50067","OAK VALLEY DISTRICT HOSPITAL","350 S OAK AVE","","","OAKDALE","CA","95361","STANISLAUS","2098473011","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50067","37.7590351","-120.8607219"
"50069","ST JOSEPH HOSPITAL","1100 WEST STEWART DR","","","ORANGE","CA","92868","ORANGE","7146339111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50069","33.7824148","-117.8649475"
"50070","KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","1200 EL CAMINO REAL","","","SOUTH SAN FRANCISCO","CA","94080","SAN MATEO","6507423200","Acute Care Hospitals","Voluntary non-profit - Other","No","50070","37.658578","-122.4393772"
"50071","KAISER FOUNDATION HOSPITAL-SANTA CLARA","700 LAWRENCE EXPRESSWAY","","","SANTA CLARA","CA","95051","SANTA CLARA","4082366400","Acute Care Hospitals","Government - Federal","Yes","50071","37.335531","-121.995857"
"50072","KAISER FOUNDATION HOSPITAL - WALNUT CREEK","1425 S MAIN ST","","","WALNUT CREEK","CA","94596","CONTRA COSTA","9252954000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50072","37.891346","-122.0597065"
"50073","KAISER FOUNDATION HOSPITAL AND REHAB CENTER","975 SERENO DR","","","VALLEJO","CA","94589","SOLANO","7076511000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50073","38.1279398","-122.249375"
"50075","KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND","280 W MAC ARTHUR BLVD","","","OAKLAND","CA","94611","ALAMEDA","5107521000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50075","37.824853","-122.257157"
"50076","KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","2425 GEARY BLVD","","","SAN FRANCISCO","CA","94115","SAN FRANCISCO","4158332646","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50076","37.782308","-122.443226"
"50077","SCRIPPS MERCY HOSPITAL","4077 5TH AVE","","","SAN DIEGO","CA","92103","SAN DIEGO","6192948111","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50077","32.7512649","-117.1611445"
"50078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","1300 W 7TH ST","","","SAN PEDRO","CA","90732","LOS ANGELES","3108323311","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50078","33.7379817","-118.3052487"
"50079","DOCTORS MEDICAL CENTER-SAN PABLO","2000 VALE RD","","","SAN PABLO","CA","94806","CONTRA COSTA","5109705000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50079","37.953301","-122.336386"
"50082","ST JOHNS REGIONAL MEDICAL CENTER","1600 N ROSE AVE","","","OXNARD","CA","93030","VENTURA","8059882500","Acute Care Hospitals","Voluntary non-profit - Church","No","50082","34.216744","-119.156314"
"50084","ST JOSEPHS MED CENTER OF STOCKTON","1800 N CALIFORNIA ST","","","STOCKTON","CA","95204","SAN JOAQUIN","2099432000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50084","37.9698599","-121.2888041"
"50089","COMMUNITY HOSPITAL OF SAN BERNARDINO","1805 MEDICAL CENTER DRIVE","","","SAN BERNARDINO","CA","92411","SAN BERNARDINO","9098876333","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50089","34.130955","-117.322933"
"50090","SONOMA VALLEY HOSPITAL","347 ANDRIEUX ST","","","SONOMA","CA","95476","SONOMA","7079355106","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50090","38.2884868","-122.4652189"
"50091","COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK","2623 E SLAUSON AVE","","","HUNTINGTON PARK","CA","90255","LOS ANGELES","3235831931","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50091","33.9893182","-118.2242552"
"50093","SAINT AGNES MEDICAL CENTER","1303 E HERNDON AVE","","","FRESNO","CA","93710","FRESNO","5594503000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50093","36.835007","-119.765451"
"50095","LAUREL GROVE HOSPITAL","19933 LAKE CHABOT RD","","","CASTRO VALLEY","CA","94546","ALAMEDA","5105371234","Acute Care Hospitals","Proprietary","No","50095","37.6993221","-122.0877863"
"50096","DOCTORS HOSPITAL OF WEST COVINA INC","725 S ORANGE AVE","","","WEST COVINA","CA","91790","LOS ANGELES","6263388481","Acute Care Hospitals","Proprietary","No","50096","34.071352","-117.944755"
"50099","SAN ANTONIO COMMUNITY HOSPITAL","999 SAN BERNARDINO RD","","","UPLAND","CA","91786","SAN BERNARDINO","7149852811","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50099","34.1005142","-117.6381276"
"50100","SHARP MEMORIAL HOSPITAL","7901 FROST ST","","","SAN DIEGO","CA","92123","SAN DIEGO","8589393400","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50100","32.7994934","-117.1539445"
"50101","SUTTER SOLANO MEDICAL CENTER","300 HOSPITAL DR","","","VALLEJO","CA","94589","SOLANO","7075545280","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50101","38.131184","-122.237323"
"50102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","3865 JACKSON STREET","","","RIVERSIDE","CA","92503","RIVERSIDE","9516882211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50102","33.927976","-117.438472"
"50103","WHITE MEMORIAL MEDICAL CENTER","1720 E CESAR AVENUE","","","LOS ANGELES","CA","90033","LOS ANGELES","3232685000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50103","34.0512356","-118.2176799"
"50104","SAINT FRANCIS MEDICAL CENTER","3630 EAST IMPERIAL HIGHWAY","","","LYNWOOD","CA","90262","LOS ANGELES","3109008900","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50104","33.929844","-118.203108"
"50107","MARIAN MEDICAL CENTER","1400 E CHURCH ST","","","SANTA MARIA","CA","93454","SANTA BARBARA","8057393000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50107","34.950988","-120.413221"
"50108","SUTTER GENERAL HOSPITAL","2801 L STREET","","","SACRAMENTO","CA","95816","SACRAMENTO","9167338999","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50108","38.571488","-121.46965"
"50110","LOMPOC VALLEY MEDICAL CENTER","1515 E OCEAN AVENUE","","","LOMPOC","CA","93436","SANTA BARBARA","8057373300","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50110","34.6407486","-120.4395827"
"50111","TEMPLE COMMUNITY HOSPITAL","235 N HOOVER ST","","","LOS ANGELES","CA","90004","LOS ANGELES","2133827252","Acute Care Hospitals","Proprietary","No","50111","34.075583","-118.28424"
"50112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","1250 16TH STREET","","","SANTA MONICA","CA","90404","LOS ANGELES","3103194000","Acute Care Hospitals","Government - State","Yes","50112","34.0268545","-118.4865119"
"50113","SAN MATEO MEDICAL CENTER","222 W 39TH AVE","","","SAN MATEO","CA","94403","SAN MATEO","6505732222","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50113","37.53054","-122.298667"
"50115","PALOMAR MEDICAL CENTER","555 E VALLEY PARKWAY","","","ESCONDIDO","CA","92025","SAN DIEGO","7607393000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50115","33.12535","-117.073359"
"50116","NORTHRIDGE HOSPITAL MEDICAL CENTER","18300 ROSCOE BLVD","","","NORTHRIDGE","CA","91325","LOS ANGELES","8188858500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50116","34.219978","-118.532937"
"50118","DOCTORS HOSPITAL OF MANTECA","1205 E NORTH ST","","","MANTECA","CA","95336","SAN JOAQUIN","2098233111","Acute Care Hospitals","Proprietary","Yes","50118","37.801324","-121.196902"
"50121","HANFORD COMMUNITY MEDICAL CENTER","450 GREENFIELD AVE","","","HANFORD","CA","93230","KINGS","5595829000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50121","36.329506","-119.659608"
"50122","DAMERON HOSPITAL","525 WEST ACACIA STREET","","","STOCKTON","CA","95203","SAN JOAQUIN","2099445550","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50122","37.961242","-121.3006155"
"50124","VERDUGO HILLS HOSPITAL","1812 VERDUGO BLVD","","","GLENDALE","CA","91209","LOS ANGELES","8187907100","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50124","34.20453","-118.216124"
"50125","REGIONAL MEDICAL CENTER OF SAN JOSE","225 N JACKSON AVENUE","","","SAN JOSE","CA","95116","SANTA CLARA","4082595000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50125","37.362568","-121.849745"
"50126","VALLEY PRESBYTERIAN HOSPITAL","15107 VANOWEN ST","","","VAN NUYS","CA","91406","LOS ANGELES","8189023906","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50126","34.194945","-118.46319"
"50127","WOODLAND MEMORIAL HOSPITAL","1325 COTTONWOOD STREET","","","WOODLAND","CA","95695","YOLO","5306623961","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50127","38.664038","-121.79212"
"50128","TRI-CITY MEDICAL CENTER","4002 VISTA WAY","","","OCEANSIDE","CA","92056","SAN DIEGO","7607248411","Acute Care Hospitals","Government - Hospital District or Authority","No","50128","33.1839417","-117.294357"
"50129","ST BERNARDINE MEDICAL CENTER","2101 N WATERMAN AVE","","","SAN BERNARDINO","CA","92404","SAN BERNARDINO","9098814440","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50129","34.1349469","-117.276027"
"50131","NOVATO COMMUNITY HOSPITAL","180 ROWLAND WAY","","","NOVATO","CA","94945","MARIN","4152091300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50131","38.0990618","-122.560113"
"50132","SAN GABRIEL VALLEY MEDICAL CENTER","438 W LAS TUNAS DRIVE","","","SAN GABRIEL","CA","91778","LOS ANGELES","6262895454","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50132","34.1023053","-118.1059056"
"50133","RIDEOUT MEMORIAL HOSPITAL","726 4TH ST","","","MARYSVILLE","CA","95901","YUBA","5307494300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50133","39.138222","-121.594363"
"50135","HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD","6245 DE LONGPRE AVE","","","HOLLYWOOD","CA","90028","LOS ANGELES","3234622271","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50135","34.0962124","-118.3253134"
"50136","PETALUMA VALLEY HOSPITAL","400 N MCDOWELL BLVD","","","PETALUMA","CA","94954","SONOMA","7077781111","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50136","38.254554","-122.631771"
"50137","KAISER FOUNDATION HOSPITAL - PANORAMA CITY","13652 CANTARA ST","","","PANORAMA CITY","CA","91402","LOS ANGELES","8183753333","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50137","34.218814","-118.430027"
"50138","KAISER FOUNDATION HOSPITAL - LOS ANGELES","4867 SUNSET BLVD","","","LOS ANGELES","CA","90027","LOS ANGELES","3237834011","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50138","34.0983","-118.2943204"
"50139","KAISER FOUNDATION HOSPITAL - DOWNEY","9333 IMPERIAL HIGHWAY","","","DOWNEY","CA","90242","LOS ANGELES","5624616007","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50139","33.9171309","-118.1279302"
"50140","KAISER FOUNDATION HOSPITAL FONTANA","9961 SIERRA AVE","","","FONTANA","CA","92335","SAN BERNARDINO","9094275500","Acute Care Hospitals","Voluntary non-profit - Private","No","50140","34.0728","-117.433655"
"50145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","23625 W R HOLMAN HIGHWAY","","","MONTEREY","CA","93940","MONTEREY","8316245311","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50145","36.5788637","-121.9131591"
"50149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","1401 SOUTH GRAND AVENUE","","","LOS ANGELES","CA","90015","LOS ANGELES","2137482411","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50149","34.037049","-118.265752"
"50150","SIERRA NEVADA MEMORIAL HOSPITAL","155 GLASSON WAY","","","GRASS VALLEY","CA","95945","NEVADA","5302746000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50150","39.2294041","-121.0477237"
"50152","SAINT FRANCIS MEMORIAL HOSPITAL","900 HYDE ST","","","SAN FRANCISCO","CA","94109","SAN FRANCISCO","4157754321","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50152","37.789675","-122.417049"
"50153","O'CONNOR HOSPITAL","2105 FOREST AVENUE","","","SAN JOSE","CA","95128","SANTA CLARA","4089472500","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50153","37.327103","-121.938629"
"50158","ENCINO HOSPITAL MEDICAL CENTER","16237 VENTURA BLVD","","","ENCINO","CA","91436","LOS ANGELES","8189955000","Acute Care Hospitals","Proprietary","Yes","50158","34.158036","-118.487551"
"50159","VENTURA COUNTY MEDICAL CENTER","3291 LOMA VISTA RD","","","VENTURA","CA","93003","VENTURA","8056526075","Acute Care Hospitals","Government - Local","Yes","50159","34.2763206","-119.2502668"
"50167","SAN JOAQUIN GENERAL HOSPITAL","500 W HOSPITAL ROAD","","","FRENCH CAMP","CA","95231","SAN JOAQUIN","2094686000","Acute Care Hospitals","Government - Local","Yes","50167","37.887093","-121.283639"
"50168","ST JUDE MEDICAL CENTER","101 E VALENCIA MESA DRIVE","","","FULLERTON","CA","92835","ORANGE","7149923000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50168","33.89339","-117.9277905"
"50169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","12401 E WASHINGTON BLVD","","","WHITTIER","CA","90602","LOS ANGELES","5266980811","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50169","33.9674518","-118.048026"
"50174","SANTA ROSA MEMORIAL HOSPITAL","1165 MONTGOMERY DR","","","SANTA ROSA","CA","95405","SONOMA","7075255300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50174","38.443702","-122.701406"
"50179","EMANUEL MEDICAL CENTER INC","825 DELBON AVE","","","TURLOCK","CA","95382","STANISLAUS","2096674200","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50179","37.511639","-120.837996"
"50180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","1601 YGNACIO VALLEY RD","","","WALNUT CREEK","CA","94598","CONTRA COSTA","9259393000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50180","37.913461","-122.041304"
"50189","GEORGE L MEE MEMORIAL HOSPITAL","300 CANAL STREET","","","KING CITY","CA","93930","MONTEREY","8313856000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","50189","36.206113","-121.132985"
"50191","ST MARY MEDICAL CENTER","1050 LINDEN AVE","","","LONG BEACH","CA","90813","LOS ANGELES","5624919000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50191","33.779913","-118.186023"
"50192","SIERRA KINGS DISTRICT HOSPITAL","372 W CYPRESS AVE","","","REEDLEY","CA","93654","FRESNO","5596388155","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50192","36.6078171","-119.4513347"
"50193","SOUTH COAST MEDICAL CENTER","31872 COAST HWY","","","LAGUNA BEACH","CA","92677","ORANGE","9494997193","Acute Care Hospitals","Voluntary non-profit-Other","Yes","50193","33.500597","-117.740546"
"50194","WATSONVILLE COMMUNITY HOSPITAL","75 NIELSON STREET","","","WATSONVILLE","CA","95076","SANTA CRUZ","8317244741","Acute Care Hospitals","Proprietary","Yes","50194","36.928213","-121.793876"
"50195","WASHINGTON HOSPITAL","2000 MOWRY AVE","","","FREMONT","CA","94538","ALAMEDA","5107971111","Acute Care Hospitals","Government - Hospital District or Authority","Yes","50195","37.557174","-121.981258"
"50196","CENTRAL VALLEY GENERAL HOSPITAL","1025 N DOUTY ST","","","HANFORD","CA","93230","KINGS","5595832100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","50196","36.336086","-119.645101"
"50197","SEQUOIA HOSPITAL","170 ALAMEDA DE LAS PULGAS","","","REDWOOD CITY","CA","94062","SAN MATEO","6503675551","Acute Care Hospitals","Voluntary non-profit - Private","Yes","50197","37.480004","-122.254405"
"50204","PALMDALE REGIONAL MEDICAL CENTER","38600 MEDICAL CENTER DRIVE","","","PALMDALE","CA","93552","LOS ANGELES","6613825000","Acute Care Hospitals","Proprietary","Yes","50204","34.5849571","-118.144095"
