PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
222501,CAPE COD ARTIFICIAL KIDNEY CENTER (BMA CAPE COD),241 WILLOW STREET,,YARMOUTH,MA,2675,5083624535,Profit,Y,Y,222501,41.690223,-70.256536
222502,WESTERN MASS. KIDNEY CENTER (BMA SPRINGFIELD),2000 MAIN STREET,,SPRINGFIELD,MA,1103,4137394751,Profit,Y,N,222502,42.107003,-72.599318
222503,HAWTHORN KIDNEY CENTER,"237 B STATE ROAD, ROUTE 6",,NORTH DARTMOUTH,MA,2747,5089949692,Profit,Y,Y,222503,0,0
222504,FRESENIUS MEDICAL CARE FRAMINGHAM,4 VERNON STREET,,FRAMINGHAM,MA,1701,5088794144,Profit,Y,N,222504,42.3013959,-71.436061
222505,BROCKTON DIALYSIS CENTER (BMA OF MASSACHUSETTS),375 WESTGATE DRIVE,,BROCKTON,MA,2301,5085862791,Profit,Y,Y,222505,42.0967737,-71.0542945
222506,BOSTON DIALYSIS CENTER (BMA BOSTON),2100 DORCHESTER AVENUE,1 SOUTH,DORCHESTER,MA,2124,6172982475,Profit,Y,N,222506,42.277388,-71.065146
222507,MEDFORD DIALYSIS CENTER (BMA MEDFORD),305 MYSTIC AVENUE,,MEDFORD,MA,2155,7813969282,Profit,Y,N,222507,42.404418,-71.1008753
222508,"DIALYSIS CLINIC, INC. (DCI BOSTON)",35 KNEELAND STREET,5TH FLOOR,BOSTON,MA,2111,6176366389,Non-Profit,Y,N,222508,42.350507,-71.061966
222511,WESTWOOD DIALYSIS CENTER (BMA WESTWOOD),90 GLACIER DRIVE,,WESTWOOD,MA,2090,7813269985,Profit,Y,N,222511,42.2143154,-71.1846864
222512,NORTH SUBURBAN DIALYSIS CENTER (BMA ESSEX COUNTY),AUGUSTINE PLAZA,"124 BROADWAY, ROUTE 1N",SAUGUS,MA,1906,7812332877,Profit,Y,Y,222512,0,0
222513,BMA OF CHICOPEE,I 391 INDUSTRIAL PARK,317 MEADOW STREET,CHICOPEE,MA,1013,4135352529,Profit,Y,Y,222513,0,0
222515,SOUTH SUBURBAN DIALYSIS FACILITY,(BMA QUINCY),241 PARKINGWAY,QUINCY,MA,2169,6178471700,Profit,Y,Y,222515,0,0
222516,ARTIFICIAL KIDNEY CENTER OF FALL RIVER (BMA FALL RIVER),48 WEAVER STREET,,FALL RIVER,MA,2720,5086774911,Profit,Y,Y,222516,41.7282243,-71.1439867
222517,WEYMOUTH DIALYSIS,330 LIBBEY INDUSTRIAL PARKWAY,SUITE 900,WEYMOUTH,MA,2189,7813317700,Profit,Y,Y,222517,42.1899119,-70.9357388
222519,QUALITY CARE DIALYSIS CENTER,UNIT 1 STETSON WEST,2-6 WEST STREET,WEYMOUTH,MA,2190,7813314100,Profit,Y,Y,222519,42.2154459,-70.9648785
222520,WOBURN DIALYSIS,23 WARREN AVENUE,,WOBURN,MA,1801,7819357700,Profit,Y,Y,222520,42.4765747,-71.1540918
222521,UNIVERSITY DIALYSIS CENTER (BMA OF SHREWSBURY),239-243 BOSTON TURNPIKE ROAD,,SHREWSBURY,MA,1545,5087530886,Profit,Y,Y,222521,42.2749557,-71.7451131
222523,GODDARD BROCKTON KIDNEY CENTER,MED. OFFICE BLDG SUITE M107,907 SUMNER STREET,STOUGHTON,MA,2072,7813418550,Profit,Y,Y,222523,42.0984854,-71.0620772
222524,FMC SERVICES OF STONEHAM,2 MAIN STREET SUITE 100,,STONEHAM,MA,2180,7812792454,Profit,Y,N,222524,42.500995,-71.101069
222525,MARY ELIZA MAHONEY DIALYSIS CENTER (BMA OF MASSACHUSETTS),416 WARREN STREET,,ROXBURY,MA,2119,6174459989,Profit,Y,N,222525,42.3169402,-71.0825148
222526,BOSTON DIALYSIS,DIALYSIS UNIT,660 HARRISON AVENUE,BOSTON,MA,2118,6178597000,Profit,Y,Y,222526,0,0
222529,BROOKLINE DIALYSIS,322 WASHINGTON STREET,,BROOKLINE,MA,2445,6177347794,Profit,Y,Y,222529,42.3333872,-71.1201882
222530,NEW BEDFORD DIALYSIS,524 UNION STREET,,NEW BEDFORD,MA,2740,5089847700,Profit,Y,Y,222530,41.632506,-70.941046
222532,DSI AMESBURY RENAL CENTER,24 MORRILL PLACE,,AMESBURY,MA,1913,9783887100,Profit,Y,N,222532,42.8490478,-70.932541
222533,NORTHEAST CAMBRIDGE DIALYSIS,799 CONCORD AVENUE,,CAMBRIDGE,MA,2138,6175477700,Profit,Y,Y,222533,42.3915474,-71.1554968
222534,WELLESLEY DIALYSIS,195 WORCESTER STREET,LOWER LEVEL,WELLESLEY,MA,2481,7814311414,Profit,Y,Y,222534,42.316229,-71.2451899
222535,EAST SPRINGFIELD DIALYSIS (BMA OF MASSACHUSETTS),435 COTTAGE STREET,,SPRINGFIELD,MA,1104,4137818855,Profit,Y,N,222535,42.143827,-72.5370777
222536,"PHYSICIANS DIALYSIS INC., - FITCHBURG",551 ELECTRIC AVENUE,,FITCHBURG,MA,1420,9783434100,Profit,Y,Y,222536,42.5681927,-71.8163237
222537,HAMPSHIRE COUNTY DIALYSIS CENTER,84 CONZ STREET,,NORTHAMPTON,MA,1060,4135867989,Profit,Y,N,222537,42.313732,-72.627186
222538,PIONEER VALLEY DIALYSIS CENTER,208 ASHLEY AVENUE,,WEST SPRINGFIELD,MA,1089,4137503400,Profit,Y,N,222538,42.141547,-72.620778
222539,YANKEE FAMILY DIALYSIS CENTER,115 WILDWOOD AVENUE,,GREENFIELD,MA,1301,4137730001,Profit,Y,Y,222539,42.605872,-72.579099
222542,WELLINGTON CIRCLE DIALYSIS CENTER,10 CABOT ROAD SUITE 103B,,MEDFORD,MA,2155,7813069740,Profit,Y,Y,222542,42.4065948,-71.076426
222543,SALEM NORTHEAST DIALYSIS,10 COLONIAL ROAD,SUITE 205,SALEM,MA,1970,9787443660,Profit,Y,Y,222543,42.509526,-70.900577
222544,TAUNTON KIDNEY CENTER,ONE WASHINGTON STREET,,TAUNTON,MA,2780,5088800889,Profit,Y,Y,222544,41.9025208,-71.0998072
222545,DSI NORTH ANDOVER RENAL CENTER,201 SUTTON STREET,,NORTH ANDOVER,MA,1845,9789751119,Profit,Y,Y,222545,42.707014,-71.1318007
222546,PEABODY DIALYSIS CENTER,19-A CENTENNIAL DRIVE,,PEABODY,MA,1960,9785327663,Profit,Y,Y,222546,42.523914,-70.951925
222548,NORWOOD DIALYSIS CENTER,101 ACCESS ROAD,,NORWOOD,MA,2062,7817621544,Profit,Y,N,222548,42.186392,-71.177212
222549,DCI BALL SQUARE,643 BROADWAY,,SOMERVILLE,MA,2145,6176163600,Non-Profit,Y,Y,222549,42.3993669,-71.1101445
222550,NORTH SHORE REGIONAL DIALYSIS CENTER,133 BRIMBAL AVE,UNIT E,BEVERLY,MA,1915,9789212052,Profit,Y,Y,222550,42.5740646,-70.8768662
222551,FMC DIALYSIS SERVICES OF BLACKSTONE VALLEY,42 CAPE ROAD,,MILFORD,MA,1757,5086344331,Profit,Y,Y,222551,42.128857,-71.521752
222552,DCI BRIGHAM/FAULKNER,DCI BRIGHAM/FAULKNER,"1153 CENTRE STREET, BELKIN HOUSE",JAMAICA PLAIN,MA,2130,6179834470,Non-Profit,Y,Y,222552,0,0
222553,FRESENIUS MEDICAL CARE OF MASHPEE,34 BATES ROAD,SUITE 201,MASHPEE,MA,2649,5085397080,Profit,Y,Y,222553,41.6130997,-70.5122706
222554,DCI BILLERICA,267 BOSTON ROAD,RT 3A  SUITE 8,NORTH BILLERICA,MA,1862,9782941000,Non-Profit,Y,N,222554,42.575565,-71.282443
222556,BURLINGTON REGIONAL DIALYSIS,31 MALL ROAD-DIALYSIS SUITE 1B,,BURLINGTON,MA,1805,7812703580,Profit,Y,Y,222556,0,0
222557,FMC DIALYSIS SERVICES OF PALMER,42 WRIGHT STREET,,PALMER,MA,1069,4132840700,Profit,Y,N,222557,42.1682505,-72.3418986
222559,DCI WALDEN POND,56 B WINTHROP STREET,,CONCORD,MA,1742,9783691683,Non-Profit,Y,N,222559,42.459591,-71.395871
222560,SPRINGFIELD DIALYSIS CENTER,"125 LIBERTY STREET, SUITE 101",,SPRINGFIELD,MA,1103,4137369600,Profit,Y,Y,222560,42.1082451,-72.5933299
222561,SOUTH COUNTY DIALYSIS CENTER,336 THOMPSON ROAD SUITE 1,,WEBSTER,MA,1570,5089433998,Profit,Y,Y,222561,42.0283312,-71.8504239
222562,FMC OF NEWBURYPORT,260 MERRIMAC STREET,TOWLE BUILDING,NEWBURYPORT,MA,1950,9784657030,Profit,Y,Y,222562,42.817573,-70.880734
222563,"PERSONAL DIALYSIS,  INC.",747 CAMBRIDGE STREET,,BRIGHTON,MA,2135,6177833800,Profit,N,N,222563,42.3807,-71.1369
222564,PDI - WORCESTER,19 GLENNIE STREET,SUITE A,WORCESTER,MA,1605,5084219539,Profit,Y,Y,222564,42.2851291,-71.8056939
222565,FRESENIUS MEDICAL CARE OF METHUEN,421 MERRIMACK STREET,,METHUEN,MA,1844,9789753117,Profit,Y,Y,222565,42.747924,-71.127156
222566,DIALYSIS CENTER OF FALL RIVER,221-223 WEAVER STREET,,FALL RIVER,MA,2720,5086760112,Profit,Y,Y,222566,41.7278415,-71.1419606
222567,FRESENIUS MEDICAL CARE OF PLYMOUTH CORDAGE,10 CORDAGE PARK CIRCLE SUITE 213,,PLYMOUTH,MA,2360,5087329272,Profit,Y,Y,222567,41.9801103,-70.6902516
222568,THE DIALYSIS CENTER AT WALTHAM,"135 BEAVER STREET, SUITE 111",,WALTHAM,MA,2452,7816420331,Profit,Y,N,222568,42.3829025,-71.2079403
222570,FRESENIUS MEDICAL CARE OF MARLBOROUGH,360 CEDAR HILL STREET,SUITE 3,MARLBOROUGH,MA,1752,5084609250,Profit,Y,Y,222570,42.3192293,-71.5930742
222571,DIALYSIS CENTER OF WESTERN MASSACHUSETTS,"601 MEMORIAL DRIVE, SUITE H",,CHICOPEE,MA,1020,4135933078,Profit,Y,Y,222571,42.1745265,-72.5761318
222572,"HERITAGE DIALYSIS CENTER, LLC",67 COOPER STREET,,AGAWAM,MA,1001,4137862022,Profit,Y,Y,222572,42.0819983,-72.6190321
222573,TAUNTON REGIONAL DIALYSIS CENTER,MILL RIVER PLACE,"1 WASHINGTON ST, SUITE 9",TAUNTON,MA,2780,5088285986,Profit,Y,Y,222573,41.929417,-71.112019
222574,BROCKTON REGIONAL KIDNEY CENTER,76 CAMPANELLI INDUSTRIAL DRIVE,,BROCKTON,MA,2301,5084275329,Profit,Y,Y,222574,42.0999899,-71.0526275
223302,CHILDREN'S HOSPITAL BOSTON,"DIALYSIS UNIT, FARLEY FOUR",300 LONGWOOD AVENUE,BOSTON,MA,2115,6173557631,Non-Profit,Y,Y,223302,0,0
223501,SAINTS MEMORIAL MED CTR/MERRIMACK VALLEY DIALYSIS - METHUEN,100 MILK STREET,,METHUEN,MA,1844,9786869900,Non-Profit,Y,Y,223501,42.7369388,-71.1554416
223504,UMASS MEMORIAL MEDICAL CENTER ESRD,119 BELMONT STREET,,WORCESTER,MA,1605,5083346596,Non-Profit,Y,N,223504,42.2719815,-71.7918765
230030,GREAT LAKES RENAL NW - ALMA,330 E WARWICK DR,,ALMA,MI,48801,9894663330,Non-Profit,Y,Y,230030,43.3917348,-84.6604995
230038,DEVOS CHILDRENS HOSP -  DIALYSIS UNIT,100 MICHIGAN ST NE,MC 83,GRAND RAPIDS,MI,49503,6163911091,Non-Profit,Y,Y,230038,42.9688134,-85.6664886
230046,UNIV OF MI DIALYSIS - ADULT,1500 E MEDICAL CTR DR,D7605 UNIVERSITY HOSPITAL,ANN ARBOR,MI,48109,7349365656,Non-Profit,Y,N,230046,42.2847544,-83.7317955
230054,MARQUETTE GENERAL HOSPITAL,580 W COLLEGE AVE,ATTN:  HEMODIALYSIS UNIT,MARQUETTE,MI,49855,9062253266,Non-Profit,Y,Y,230054,46.5546545,-87.4003733
230105,NORTHERN MICHIGAN HOSPITAL,DIALYSIS UNIT,416 CONNABLE ST,PETOSKEY,MI,49770,2314874685,Non-Profit,Y,Y,230105,45.3733428,-84.9553296
230108,PORTAGE HEALTH DIALYSIS CTR,500 CAMPUS DRIVE,,HANCOCK,MI,49930,9064831720,Non-Profit,Y,N,230108,47.1413014,-88.5858028
230130,BEAUMONT DIALYSIS SERVICES - BERKLEY,2624 11 MILE RD,,BERKLEY,MI,48072,2485437005,Non-Profit,Y,Y,230130,42.489172,-83.184561
230156,ST JOSEPH MERCY HOSP DIALYSIS,"5301 E HURON RIVER DR, PO BOX 995",,ANN ARBOR,MI,48106,7347123476,Non-Profit,Y,Y,230156,42.327051,-83.8311565
230217,OAKLAWN DIALYSIS CENTER,310 E MICHIGAN AVE,,MARSHALL,MI,49068,2697897023,Non-Profit,Y,N,230217,42.2719592,-84.9561209
230230,SPARROW DIALYSIS - SPARROW CAMPUS,1215 EAST MICHIGAN AVE,,LANSING,MI,48909,5173642625,Non-Profit,Y,N,230230,42.7341229,-84.535263
230239,CHIPPEWA DIALYSIS SERVICES,WAR MEMORIAL HOSPITAL,509 OSBORNE BLVD STE 200,SAULT ST MARIE,MI,49783,9066354640,Non-Profit,Y,N,230239,46.4987088,-84.3495562
230269,BEAUMONT HOSPITAL - STERLING HGTS,44300 DEQUINDRE RD,,STERLING HEIGHTS,MI,48314,2489640100,Non-Profit,Y,Y,230269,42.6182786,-83.0912442
232500,FMC DIALYSIS - DETROIT,9300 CONANT,,HAMTRAMCK,MI,48212,3137580019,Profit,Y,Y,232500,42.3966132,-83.0485811
232501,FMC DIALYSIS - LIVONIA,32423 SCHOOLCRAFT RD,,LIVONIA,MI,48150,7345250780,Profit,Y,Y,232501,42.3823768,-83.3628094
232502,WASHTENAW REGIONAL DIALYSIS CTR,5205 MC AULEY DR,,YPSILANTI,MI,48197,7344349511,Profit,Y,N,232502,42.2411499,-83.6129939
232503,FMC DIALYSIS - EAST DETROIT,"22151 MOROSS RD, PROF BLDG ONE",SUITE G-05,DETROIT,MI,48236,3134172900,Profit,Y,N,232503,42.4192083,-82.8963604
232504,RENAL ADVANTAGE - JACKSON,200 SOUTH EAST AVE,,JACKSON,MI,49201,5177888727,Profit,Y,Y,232504,42.248166,-84.393258
232505,GREENFIELD HS - DETROIT WEST PAVILION,2799 W GRAND BLVD,,DETROIT,MI,48202,3139167062,Non-Profit,Y,Y,232505,42.367618,-83.084609
232506,GREENFIELD HS - TROY,"2050 LIVERNOIS, SUITE A",,TROY,MI,48083,2485241270,Non-Profit,Y,Y,232506,42.5528469,-83.1471673
232507,GREENFIELD HS - DEARBORN,19001 HUBBARD DR,,DEARBORN,MI,48126,3134411160,Non-Profit,Y,Y,232507,42.3213774,-83.2243471
232508,FMC - COLDWATER,"360 E CHICAGO ST, SUITE 112",,COLDWATER,MI,49036,5172782970,Profit,Y,N,232508,41.9383361,-84.9867731
232509,FMC DIALYSIS - PORT HURON,2607 ELECTRIC AVE,,PORT HURON,MI,48060,8109825483,Profit,Y,Y,232509,42.9556885,-82.4321496
232510,GREENFIELD HS - TAYLOR,24565 HAIG ROAD,,TAYLOR,MI,48180,3132917800,Non-Profit,Y,Y,232510,42.234961,-83.273209
232511,NORTH OAKLAND KIDNEY CENTER OF DAVITA,450 NORTH TELEGRAPH,,PONTIAC,MI,48341,2483332230,Profit,Y,Y,232511,42.6443646,-83.3261484
232512,CORNERSTONE DIALYSIS OF DAVITA,23857 GREENFIELD RD,,SOUTHFIELD,MI,48075,2485696111,Profit,Y,Y,232512,42.4658075,-83.2015083
232513,FMC DIALYSIS - WARREN,30300 HOOVER RD STE 100,,WARREN,MI,48093,5865588890,Profit,Y,N,232513,42.515928,-83.006676
232514,FMC DIALYSIS - ADRIAN,715 LAKESHIRE TRL,,ADRIAN,MI,49221,5172635384,Profit,Y,Y,232514,41.9131978,-84.0448802
232515,GREENFIELD HS - LIVONIA,14555 LEVAN RD,,LIVONIA,MI,48154,7345916409,Non-Profit,Y,Y,232515,42.3902507,-83.4026627
232516,GREENFIELD HS - PONTIAC,44200 WOODWARD AVE STE 109,,PONTIAC,MI,48341,2483227253,Non-Profit,Y,Y,232516,42.614521,-83.272476
232517,QUALITY CARE DIALYSIS CENTER,26100 HARPER AVE,,SAINT CLAIR SHORES,MI,48081,5867750630,Profit,Y,N,232517,42.4852614,-82.8994089
232518,FMC - BOTSFORD PARK,28425 W 8 MILE RD,,LIVONIA,MI,48152,2484270089,Profit,Y,Y,232518,42.440804,-83.32744
232519,BAY AREA REGL DIALYSIS CTR - SAGINAW,4800 MCLEOD DR E,,SAGINAW,MI,48604,9897909440,Profit,Y,Y,232519,43.47661,-83.965957
232520,DAVITA - DEARBORN,1185 MONROE ST,,DEARBORN,MI,48124,3132748100,Profit,Y,Y,232520,42.3044238,-83.2432525
232521,FMC DIALYSIS - FLINT,"2222 S LINDEN RD, SUITE S",,FLINT,MI,48532,8107332283,Profit,Y,Y,232521,42.996817,-83.773719
232522,FMC DIALYSIS - OWOSSO,918 CORUNNA AVE,,OWOSSO,MI,48867,9897253144,Profit,Y,Y,232522,42.9899656,-84.1586849
232523,FMC DIALYSIS - ROMEO PLANK,"46591 ROMEO PLANK RD, SUITE 101",,MACOMB TOWNSHIP,MI,48044,5862266150,Profit,Y,N,232523,42.640401,-82.9376769
232525,FMC DIALYSIS - MADISON HEIGHTS,25780 COMMERCE DR,,MADISON HEIGHTS,MI,48071,2483988090,Profit,Y,N,232525,42.48137,-83.08786
232526,FMC DIALYSIS - NORTHWEST DETROIT,18944 GRAND RIVER AVE,,DETROIT,MI,48223,3138371530,Profit,Y,N,232526,42.4044944,-83.2272622
232528,MUNSON DIALYSIS CENTER,4062 W ROYAL DR,,TRAVERSE CITY,MI,49684,2319350447,Non-Profit,Y,Y,232528,44.7608996,-85.6542371
232529,NEW CENTER DIALYSIS OF DAVITA,3011 W GRAND BLVD,SUITE 650,DETROIT,MI,48202,3138737711,Profit,Y,N,232529,42.3694409,-83.0770621
232530,FMC DIALYSIS - UNIVERSITY,18430 LIVERNOIS ST,,DETROIT,MI,48221,3133414366,Profit,Y,N,232530,42.4272289,-83.1409241
232531,REGIONAL DIALYSIS - BAY CITY,3170 PROFESSIONAL CT,,BAY CITY,MI,48706,9896868782,Non-Profit,Y,Y,232531,43.5986728,-83.9236022
232532,BAY AREA REG DIALYSIS - ESSEXVILLE,1536 W CENTER AVE,,ESSEXVILLE,MI,48732,9898942810,Profit,Y,Y,232532,43.5943056,-83.8385293
232533,GREAT LAKES DIALYSIS - MONROE,"700 STEWART RD, SUITE 103",,MONROE,MI,48162,7342410000,Profit,Y,Y,232533,41.9368983,-83.3953537
232534,REGIONAL DIALYSIS - WEST BRANCH,599 COURT ST,,WEST BRANCH,MI,48661,9893458422,Non-Profit,Y,Y,232534,44.2690639,-84.2463356
232535,DAVITA - SOUTHGATE,14752 NORTHLINE RD,,SOUTHGATE,MI,48195,7342840005,Profit,Y,N,232535,42.215193,-83.204958
232539,DAVITA - MOTOR CITY DIALYSIS,4727 SAINT ANTOINE ST,SUITE 101,DETROIT,MI,48201,3138316842,Profit,N,Y,232539,42.3578967,-83.0560981
232540,MACOMB KIDNEY CENTER OF DAVITA,28295 SCHOENHERR RD,SUITE A,WARREN,MI,48088,5865588160,Profit,Y,Y,232540,42.5021595,-82.9875466
232541,REGIONAL DIALYSIS - MIDLAND,4901 JEFFERSON AVE,,MIDLAND,MI,48640,9898397770,Non-Profit,Y,Y,232541,43.6422282,-84.2268722
232543,DAVITA - REDFORD,22711 GRAND RIVER AVE,,DETROIT,MI,48219,3132550171,Profit,Y,Y,232543,42.419313,-83.2658809
232544,GREENFIELD HS - NORTHWEST DETROIT,7800 W OUTER DR SUITE L10,,DETROIT,MI,48235,3132709239,Non-Profit,Y,Y,232544,42.4194695,-83.2147503
232545,DAVITA OF DETROIT - KRESGE,4145 CASS AVE,,DETROIT,MI,48201,3138334330,Profit,Y,N,232545,42.3500898,-83.0634842
232547,FMC - BATTLE CREEK SOUTH,"2845 CAPITAL AVE SW, STE 104",,BATTLE CREEK,MI,49015,2699793301,Profit,Y,Y,232547,42.2600584,-85.1985656
232548,FMC - EAST LANSING,2601 COOLIDGE RD STE A,,EAST LANSING,MI,48823,5173339400,Profit,Y,Y,232548,42.764107,-84.504277
232549,NOVI KIDNEY CENTER OF DAVITA,47250 W TEN MILE RD,,NOVI,MI,48374,2484494215,Profit,Y,Y,232549,42.4655936,-83.5114579
232550,DAVITA - GARDEN WEST,5715 N VENOY RD,,WESTLAND,MI,48185,7342619418,Profit,Y,N,232550,42.326403,-83.365819
232551,BRIGHTON DIALYSIS OF DAVITA,7960 GRAND RIVER RD STE 210,,BRIGHTON,MI,48114,8102256288,Profit,Y,N,232551,42.5591019,-83.7944474
232552,FMC DIALYSIS - BRIGHTON,"315 WEST NORTH ST, STE C",,BRIGHTON,MI,48116,8102251790,Profit,Y,Y,232552,42.528429,-83.7827121
232553,ALPENA DIALYSIS SERVICES,301 OXBOW DR,,ALPENA,MI,49707,9893563128,Non-Profit,Y,Y,232553,45.0616794,-83.4327528
232554,FMC DIALYSIS - CLINTON,35351-A GRATIOT AVE,,CLINTON TOWNSHIP,MI,48035,5867916203,Profit,Y,Y,232554,42.5583415,-82.8979186
232555,FMC DIALYSIS - ROMULUS,"11200 METRO AIRPORT CTR DR, SUITE 120",,ROMULUS,MI,48174,7349557333,Profit,Y,N,232555,42.222206,-83.3803447
232556,DIALYSIS SERVICES OF GAYLORD,1989 WALDEN DR,,GAYLORD,MI,49735,9897316418,Non-Profit,Y,N,232556,45.0033668,-84.6730511
232559,FMC - ALLEGAN,730 AIRWAY DR,,ALLEGAN,MI,49010,2696731700,Profit,Y,N,232559,42.5406989,-85.83103
232560,FMC - OSHTEMO,6739 SEECO DR,,KALAMAZOO,MI,49009,2693755815,Profit,Y,N,232560,42.2931661,-85.6807444
232561,FMC - KALAMAZOO,521 E MICHIGAN AVE,,KALAMAZOO,MI,49007,2693846180,Profit,Y,N,232561,42.294676,-85.574898
232562,DAVITA - MUSKEGON,1277  MERCY DR,,MUSKEGON HEIGHTS,MI,49444,2317371507,Profit,Y,Y,232562,43.2074247,-86.2127212
232563,DAVITA - GRAND HAVEN,16964 ROBBINS RD,,GRAND HAVEN,MI,49417,6168472825,Profit,Y,N,232563,43.044298,-86.209282
232564,RAI ROYAL PARK - ZEELAND,2 ROYAL PARK DR,,ZEELAND,MI,49464,6167480522,Profit,Y,N,232564,42.8028,-86.019387
232565,DAVITA - GRAND RAPIDS,801 CHERRY ST SE,,GRAND RAPIDS,MI,49506,6164585100,Profit,Y,Y,232565,42.9595672,-85.6493646
232566,RENAL ADVANTAGE - CLYDE PARK,4893 CLYDE PARK AVE SW,,WYOMING,MI,49509,6165315353,Profit,Y,Y,232566,42.8753431,-85.6844153
232567,GREENFIELD HS - EASTPOINTE,21400 KELLY RD,,EASTPOINTE,MI,48021,5867798779,Non-Profit,Y,Y,232567,42.455543,-82.9354773
232568,YPSILANTI DIALYSIS OF DAVITA,2766 WASHTENAW RD,,YPSILANTI,MI,48197,7345289280,Profit,Y,N,232568,42.2496717,-83.6546738
232569,GRAND BLANC DIALYSIS OF DAVITA,3625 GENESYS PKWY,,GRAND BLANC,MI,48439,8109538800,Profit,Y,Y,232569,42.889462,-83.6331371
232570,DAVITA - HIGHLAND PARK,64 VICTOR,,HIGHLAND PARK,MI,48203,3138527700,Profit,Y,N,232570,42.406807,-83.095264
232571,JACKSON DIALYSIS OF DAVITA,234 W LOUIS GLICK HWY STE 200,,JACKSON,MI,49201,5178411712,Profit,Y,N,232571,42.25009,-84.411173
232572,DAVITA - LUDINGTON,5 ATKINSON DR STE 101,,LUDINGTON,MI,49431,2318437060,Profit,Y,N,232572,43.9592162,-86.4292129
232573,THUMB AREA DIALYSIS CENTER,6757 MAIN ST,,CASS CITY,MI,48726,9898725544,Non-Profit,Y,N,232573,43.6010975,-83.1668488
232574,SOUTHEAST MICHIGAN KIDNEY CENTER,"1695 W 12 MILE RD, SUITE 250",,BERKLEY,MI,48072,2484145200,Profit,N,Y,232574,42.503164,-83.175414
232575,CLARKSTON DIALYSIS OF DAVITA,6770 DIXIE HWY STE 205,,CLARKSTON,MI,48346,2486200958,Profit,Y,N,232575,42.7205186,-83.4185446
232576,UNIV OF MI DIALYSIS CLINICS - ANN ARBOR,"2850 S INDUSTRIAL HWY, SUITE 100",,ANN ARBOR,MI,48104,7346771490,Non-Profit,Y,Y,232576,42.246557,-83.7307038
232577,UNIV OF MI DIALYSIS CLINICS - LIVONIA,"19900 HAGGERTY RD, SUITE 106",,LIVONIA,MI,48152,7344327870,Non-Profit,Y,N,232577,42.4327227,-83.4331534
232578,STATE FAIR DIALYSIS - DAVITA,19800 WOODWARD AVE,,DETROIT,MI,48203,3138938610,Profit,Y,N,232578,42.4384464,-83.119045
232579,DETROIT DIALYSIS OF DAVITA,2674 E JEFFERSON AVE,,DETROIT,MI,48207,3135672224,Profit,Y,N,232579,42.338557,-83.0218741
232580,FMC DIALYSIS - BEWICK,"10201 E JEFFERSON AVE, 1ST FL",SUITE A,DETROIT,MI,48214,3138243430,Profit,Y,Y,232580,42.3612206,-82.9877866
232581,FMC DIALYSIS - CONNER,5555 CONNER AVE SUITE 2003,,DETROIT,MI,48213,3139240019,Profit,Y,N,232581,42.391307,-82.9804493
232582,FMC DIALYSIS - WEST ANN ARBOR,2355 W STADIUM BLVD,,ANN ARBOR,MI,48103,7346232259,Profit,Y,N,232582,42.2772366,-83.778835
232583,DAVITA - SCHAEFER DR,18100 SCHAEFER HWY,,DETROIT,MI,48235,3138614354,Profit,Y,N,232583,42.4232765,-83.180089
232584,DAVITA - CADIEUX,6150 CADIEUX,,DETROIT,MI,48224,3136409295,Profit,Y,Y,232584,42.415186,-82.935328
232585,FMC - ESCANABA,3501 LUDINGTON ST,,ESCANABA,MI,49829,9067898009,Profit,Y,Y,232585,45.7457397,-87.1025078
232586,SAGINAW DIALYSIS CLINIC - DAVITA,1527 E GENESEE AVE,,SAGINAW,MI,48607,9897712000,Profit,Y,Y,232586,43.420327,-83.9257669
232587,RENAL ADVANTAGE - WEST NORTON,1080 WEST NORTON AVE,,MUSKEGON,MI,49441,2317805468,Profit,Y,Y,232587,43.190876,-86.2706433
232588,DAVITA - GRAND RAPIDS EAST,1230 EKHART ST NE,,GRAND RAPIDS,MI,49503,6167428930,Profit,Y,N,232588,42.9830849,-85.6398889
232589,FMC - MANISTEE,1293 E PARKDALE AVE,,MANISTEE,MI,49660,2313981790,Profit,Y,N,232589,44.2719369,-86.27591
232590,FMC - CADILLAC,203 PALUSTER ST,,CADILLAC,MI,49601,2317798917,Profit,Y,Y,232590,44.2409894,-85.3937703
232591,FMC - BALDWIN,1101 WASHINGTON AVE,,BALDWIN,MI,49304,2317452020,Profit,Y,N,232591,43.900871,-85.8490101
232592,DAVITA - DOWNRIVER KIDNEY CTR,5600 ALLEN RD,,ALLEN PARK,MI,48101,3133825933,Profit,Y,Y,232592,42.2623134,-83.2033935
232594,RRC - MT MORRIS,G-7220 N SAGINAW RD,,MOUNT MORRIS,MI,48458,8106876837,Profit,Y,N,232594,43.1124395,-83.694346
232596,DAVITA - ROMULUS,31470 ECORSE RD,,ROMULUS,MI,48174,7347225455,Profit,Y,N,232596,42.253359,-83.349131
232597,MOSES DIALYSIS UNIT,1140 N STATE ST,,SAINT IGNACE,MI,49781,9066430408,Non-Profit,Y,N,232597,45.8914178,-84.7276438
232598,BAY AREA REGL DIALYSIS CTR - SAGINAW RIVERSIDE,920 N NIAGARA ST,,SAGINAW,MI,48602,9899212170,Profit,Y,Y,232598,43.42145,-83.9536399
