PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
392711,FRESENIUS MEDICAL CARE SOUTH ALLENTOWN,2820 MITCHELL AVENUE,,ALLENTOWN,PA,18103,6107977655,Profit,Y,Y,392711,40.560895,-75.480409
392713,RENAL CARE OF CLARION,825 EAST MAIN STREET,,CLARION,PA,16214,8142234655,Profit,Y,Y,392713,41.2122718,-79.3792413
392714,FRESENIUS MEDICAL CARE NAZARETH,2601 HOLME AVENUE,"GROUND FLOOR, MARION BUILDING",PHILADELPHIA,PA,19152,2153350668,Profit,Y,Y,392714,40.0583758,-75.043557
392715,NEW CASTLE DIALYSIS CENTER,"100 SOUTH JEFFERSON STREET, SUITE 187",,NEW CASTLE,PA,16101,7246522585,Profit,Y,Y,392715,40.9985227,-80.3471043
392716,LIBERTY DIALYSIS - WASHINGTON,90 WEST CHESTNUT STREET,100 EAST WING,WASHINGTON,PA,15301,7242287398,Profit,Y,N,392716,40.1720624,-80.2481573
392717,LIBERTY DIALYSIS - SOUTHPOINTE,1200 CORPORATE DRIVE,,CANONSBURG,PA,15317,7247455565,Profit,Y,Y,392717,40.2987897,-80.175986
392718,DAVITA - PHILADELPHIA - MARKET STREET,3701 MARKET STREET,,PHILADELPHIA,PA,19104,2153872658,Profit,Y,N,392718,39.9564491,-75.1961361
392719,DAVITA - LINCOLN WAY DIALYSIS,1303 LINCOLN WAY,SUITE A,WHITE OAK,PA,15131,4126731191,Profit,Y,N,392719,40.3512157,-79.8207615
392720,LIBERTY DIALYSIS - HOPEWELL,400 CORPORATION DRIVE,,ALIQUIPPA,PA,15001,7243786304,Profit,Y,Y,392720,40.560366,-80.272002
392721,LIBERTY DIALYSIS - BADEN,1682 STATE STREET,,BADEN,PA,15005,7248692830,Profit,Y,Y,392721,40.6466209,-80.2332829
392723,DUNMORE DIALYSIS,1212 O'NEAL HIGHWAY,,DUNMORE,PA,18512,5705580190,Profit,Y,Y,392723,41.4198027,-75.6324112
392724,CHILDS DIALYSIS,101 SOUTH MAIN STREET,,CHILDS,PA,18407,5702819201,Profit,Y,N,392724,41.568498,-75.502861
392725,TUNKHANNOCK DIALYSIS,880 STATE ROUTE 6W,BOX 273,TUNKHANNOCK,PA,18657,5708366139,Profit,Y,N,392725,41.5474657,-75.9182028
392726,OLD FORGE DIALYSIS,325 SOUTH MAIN STREET,,OLD FORGE,PA,18518,5704573174,Profit,Y,N,392726,41.369479,-75.737405
392727,LIBERTY DIALYSIS - BANKSVILLE,2875 BANKSVILLE ROAD,,PITTSBURGH,PA,15216,4123433060,Profit,Y,Y,392727,40.4039849,-80.0398672
392728,DCA OF SELINSGROVE,21 SUSQUEHANNA VALLEY MALL DRIVE,SUITE D,SELINSGROVE,PA,17870,5703745577,Profit,Y,N,392728,40.827623,-76.845693
392729,SCRANTON DIALYSIS,REAR 475 MORGAN HIGHWAY,,SCRANTON,PA,18508,5703418270,Profit,Y,N,392729,41.4445004,-75.6735024
392731,DCA OF YORK,1975 KENNETH ROAD,,YORK,PA,17408,7177648322,Profit,Y,Y,392731,39.9837803,-76.7819406
392732,LIBERTY DIALYSIS - FRIENDSHIP RIDGE,246 FRIENDSHIP CIRCLE,,BEAVER,PA,15009,7247284320,Profit,Y,N,392732,40.7073641,-80.3282364
392733,LIBERTY DIALYSIS - CHIPPEWA,100 PAPPAN BUSINESS DRIVE,,BEAVER FALLS,PA,15010,7248465030,Profit,Y,Y,392733,40.7776522,-80.3898061
392734,FRESENIUS MEDICAL CARE MURRYSVILLE,20 WESCO LANE,,EXPORT,PA,15632,7243255445,Profit,Y,Y,392734,40.403319,-79.6000835
392735,DIALYSIS CENTER OF BUCKS COUNTY,1900 FROST ROAD,,BRISTOL,PA,19007,2157850382,Profit,Y,Y,392735,40.1153622,-74.8975194
392736,LANGHORNE DIALYSIS CENTER,880 TOWN CENTER DRIVE,,LANGHORNE,PA,19047,2157574115,Profit,Y,Y,392736,40.1880047,-74.8813056
392738,"PRODIGY DIALYSIS, LLC - RICHLAND SQUARE",RICHLAND SQUARE I,"1405 EISENHOWER BLVD, SUITE 200",JOHNSTOWN,PA,15904,8142627560,Profit,Y,N,392738,40.2895226,-78.8548957
392739,RIDDLE DIALYSIS CENTER,"100 GRANITE DRIVE, SUITE 106",,MEDIA,PA,19063,6108924701,Profit,Y,Y,392739,39.910905,-75.433846
392740,DCI OF HASTINGS,"264 HAIDA AVENUE, SUITE D",,HASTINGS,PA,16646,8142478075,Non-Profit,Y,N,392740,40.6594147,-78.7094515
392741,FRESENIUS MEDICAL CARE CHAMBERSBURG,755 NORLAND AVENUE,SUITE 104,CHAMBERSBURG,PA,17201,7172638505,Profit,Y,Y,392741,39.9434225,-77.6389271
392742,BENSALEM DIALYSIS CENTER,1336 BRISTOL PIKE,,BENSALEM,PA,19020,2156388671,Profit,Y,Y,392742,40.0719855,-74.9650983
392743,LIBERTY DIALYSIS - DOYLESTOWN,2800 KELLY ROAD,SUITE 110,WARRINGTON,PA,18976,2154887226,Profit,Y,Y,392743,40.26615,-75.135713
392745,PHYSICIANS DIALYSIS OF LANCASTER LLC,"2110 HARRISBURG PIKE, SUITE 310",,LANCASTER,PA,17601,7175440560,Profit,N,Y,392745,40.0670207,-76.3533833
392746,KIDNEY CARE SERVICES OF DUBOIS,635 D MAPLE AVENUE,,DUBOIS,PA,15801,8143756295,Profit,Y,Y,392746,41.1158441,-78.7487522
392747,KIDNEY CARE SERVICES OF PHILIPSBURG,1031 NORTH FRONT STREET,,PHILIPSBURG,PA,16866,8143420280,Profit,Y,Y,392747,40.901876,-78.232017
392748,DAVITA - EAST END PITTSBURGH,7714 PENN AVENUE,,PITTSBURGH,PA,15221,4122416790,Profit,Y,Y,392748,40.4466468,-79.8937087
392749,DAVITA - CALLOWHILL,313 CALLOWHILL STREET,,PHILADELPHIA,PA,19123,2156293580,Profit,Y,N,392749,39.9576955,-75.1451095
392750,DCA OF CAMP HILL,158 SOUTH 32ND STREET #19,,CAMP HILL,PA,17011,7177310506,Profit,Y,Y,392750,0,0
392751,DAVITA - BLOOMFIELD - PITTSBURGH,5171 LIBERTY AVENUE,SUITE C,PITTSBURGH,PA,15224,4126833212,Profit,Y,Y,392751,40.4575899,-79.941479
392752,DAVITA - MONROEVILLE,2690 MONROEVILLE BOULEVARD,,MONROEVILLE,PA,15146,4128565950,Profit,Y,Y,392752,40.435479,-79.7807009
392753,DAVITA - BROAD STREET,1172-74 SOUTH BROAD STREET,,PHILADELPHIA,PA,19146,2158756720,Profit,Y,N,392753,39.935958,-75.1677909
392754,"PRODIGY DIALYSIS, LLC - EBENSBURG",429 MANOR DRIVE,,EBENSBURG,PA,15931,8144198107,Profit,Y,N,392754,40.4890037,-78.7043777
392755,FRESENIUS MEDICAL CARE CAMP HILL,"240 GRANDVIEW AVENUE, SUITE 200",,CAMP HILL,PA,17011,7177377800,Profit,Y,Y,392755,40.259306,-76.920371
392756,DAVITA - FRANKLIN DIALYSIS AT HOME,301 CALLOWHILL STREET,,PHILADELPHIA,PA,19123,2158730711,Profit,N,Y,392756,39.9575839,-75.1442488
392757,"PRODIGY DIALYSIS, LLC - SOMERSET",211 GEORGIAN PLACE,,SOMERSET,PA,15501,8144431600,Profit,Y,N,392757,40.0199486,-79.0745201
392758,"PRODIGY DIALYSIS, LLC - MEYERSDALE",312 SHERMAN STREET,,MEYERSDALE,PA,15552,8146347032,Profit,Y,N,392758,39.8076578,-79.025949
392759,ARA DIALYSIS UNIT AT OHIO VALLEY HOSPITAL LLC,MEDICAL ARTS BUILDING,"27 HECKEL ROAD, SUITE 113",MCKEES ROCKS,PA,15136,4123312423,Profit,Y,Y,392759,40.4656244,-80.0656106
392760,"PRODIGY DIALYSIS, LLC - OSBORNE STREET",88 OSBORNE STREET,,JOHNSTOWN,PA,15905,8145390798,Profit,Y,Y,392760,40.3030146,-78.9146718
392763,"NORTH CENTRAL PENNSYLVANIA DIALYSIS CENTER - LEWISBURG, LLC",135 JPM ROAD,,LEWISBURG,PA,17837,5707684660,Profit,Y,N,392763,40.9782439,-76.891793
392764,DAVITA - WILLOW GROVE DIALYSIS CENTER,1849 DAVISVILLE ROAD,,WILLOW GROVE,PA,19090,2156593426,Profit,Y,N,392764,40.1388662,-75.1187791
392765,"RENAL CARE-PARTNERS OF ST MARYS, LLC",765 JOHNSONBURG ROAD,,SAINT MARYS,PA,15857,8147885005,Profit,Y,Y,392765,41.4256027,-78.5760763
392766,COTTMAN KIDNEY CENTER,7198 CASTER AVENUE,,PHILADELPHIA,PA,19149,2157454060,Profit,Y,Y,392766,40.0490542,-75.0681842
392768,DAVITA - ALLEGHENY VALLEY DIALYSIS,1620 PACIFIC AVENUE,HEIGHTS PLAZA SHOPPING CENTER,NATRONA HEIGHTS,PA,15065,7242244382,Profit,Y,N,392768,40.62196,-79.7232594
392769,DAVITA - NORTHSIDE DIALYSIS,320 EAST NORTH AVENUE,"4TH FLOOR, SOUTH TOWER",PITTSBURGH,PA,15212,4123594898,Profit,Y,Y,392769,40.456532,-80.002592
392770,FRESENIUS MEDICAL CARE HARSTON HALL,350 HAWS LANE,,FLOURTOWN,PA,19031,2152330181,Profit,Y,N,392770,40.1032099,-75.2013331
392771,FRANKLIN COMMONS DIALYSIS,"720 JOHNSVILLE BOULEVARD, SUITE 800",,WARMINSTER,PA,18974,2156827691,Profit,Y,N,392771,40.1975167,-75.0742529
392772,DAVITA - PITTSBURGH HOME MODALITY CENTER OF EXCELLENCE,5171 LIBERTY AVENUE,BUILDING A,PITTSBURGH,PA,15224,4126050415,Profit,N,Y,392772,40.4575899,-79.941479
392773,WOODHAVEN DIALYSIS CENTER,"1336 BRISTOL PIKE, SUITE B",,BENSALEM,PA,19020,2156391070,Profit,Y,Y,392773,40.0719855,-74.9650983
392776,DAVITA - FRACKVILLE,801 SCHUYLKILL MALL ROAD,,FRACKVILLE,PA,17931,5708741238,Profit,Y,N,392776,40.7711818,-76.2368094
392777,"RENAL CARE PARTNERS, INC. - PHILADELPHIA",2910 SOUTH 70TH STREET,SUITE 3A,PHILADELPHIA,PA,19142,2159371673,Profit,Y,Y,392777,39.9133565,-75.2328978
392778,DAVITA - SOMERSET COUNTY DIALYSIS,229 SOUTH KIMBERLY AVENUE,SUITE 100,SOMERSET,PA,15501,8144456127,Profit,Y,Y,392778,40.0069808,-79.0764184
392779,DAVITA - THORN RUN DIALYSIS,1136 THORN RUN ROAD,SUITE J1,MOON TOWNSHIP,PA,15108,4122692304,Profit,Y,N,392779,40.5041769,-80.2092813
393302,CHILDRENS HOSPITAL OF PITTSBURGH OF UPMC DIALYSIS UNIT,ONE CHILDREN'S HOSPITAL DRIVE,4401 PENN AVENUE,PITTSBURGH,PA,15224,4128648717,Non-Profit,Y,Y,393302,40.4621606,-79.9444526
393303,CHILDRENS HOSPITAL OF PHILADELPHIA,34TH STREET AND CIVIC CENTER BOULEVARD,DIALYSIS UNIT - 2143 MAIN BUILDING,PHILADELPHIA,PA,19104,2155904600,Non-Profit,Y,Y,393303,39.9488219,-75.192923
393307,ST. CHRISTOPHERS HOSPITAL FOR CHILDREN,ERIE AVENUE AT FRONT STREET,,PHILADELPHIA,PA,19134,2154275118,Profit,Y,Y,393307,40.0076627,-75.1273323
393505,LITTLESTOWN DIALYSIS CENTER,43 COLUMBUS AVENUE,,LITTLESTOWN,PA,17340,7173598110,Non-Profit,Y,Y,393505,39.7435921,-77.0976781
393515,ROBERT PACKER HOSPITAL - TOWANDA SATELLITE UNIT,603 WILLIAMS STREET,,TOWANDA,PA,18848,5702652209,Non-Profit,Y,Y,393515,41.7832279,-76.4456897
393518,GMC OUTPATIENT DIALYSIS UNIT - JUSTIN DRIVE,100 JUSTIN DRIVE,,DANVILLE,PA,17822,5702716392,Non-Profit,Y,N,393518,42.905927,-71.1453724
400013,CAYEY DIALYSIS CNTR,BO. RINCON SECTOR LOMAS,CARR. 14 KM 12.1,CAYEY,PR,737,7872631001,Non-Profit,Y,Y,400013,0,0
400044,PONCE REGIONAL HOSPITAL DIALYSIS,609 AVE TITO CASTRO STE 102,PMB 380,PONCE,PR,716,7878433315,Non-Profit,Y,Y,400044,18.0261089,-66.5993352
400061,CENTRO RENAL UNIVERSITARIO,PO BOX 2116,CAPARRA HEIGHTS STATION,SAN JUAN,PR,922,7877540101,Non-Profit,Y,Y,400061,18.169102,-65.843722
402501,FMC SAN JUAN DIALYSIS CENTER,461 CALLE FRANCIA STE A-101,ANTILLAS WAREHOUSE,SAN JUAN,PR,917,7877645640,Profit,Y,Y,402501,0,0
402502,FMC PONCE DIALYSIS CENTER,SAN JORGE PROFESSIONAL BUILDING,610 CALLE DAMAS SUITE 101,PONCE,PR,730,7878446050,Profit,Y,Y,402502,0,0
402503,FMC MAYAGUEZ DIALYSIS CENTER,1050 AVENUE LOS CORAZONES,SUITE 101,MAYAGUEZ,PR,680,7878345335,Profit,Y,Y,402503,0,0
402504,FMC BAYAMON DIALYSIS CENTER,CARR  NUMBER  2,KM 11.2,BAYAMON,PR,961,7877879353,Profit,Y,Y,402504,18.3563466,-66.1240325
402505,FMC CAGUAS DIALYSIS CENTER,CARR NO. 1 KM 34.6,CAGUITAS MALL,CAGUAS,PR,725,7877431334,Profit,Y,Y,402505,0,0
402506,FMC SAN GERMAN DIALYSIS CENTER,CARR # 2 KM 173.4,EDIF SAN VICENTE DE PAUL FL 2,SAN GERMAN,PR,683,7878924660,Profit,Y,Y,402506,0,0
402507,FMC CAROLINA DIALYSIS CENTER,CENTRO COMMERCIAL GOLDEN TOWER,C-8 PONTZUELA AVENUE  URB VISTAMAR,CAROLINA,PR,983,7872572770,Profit,Y,N,402507,0,0
402508,FMC ARECIBO DIALYSIS CENTER,1072 AVENUE MIRAMAR,CARR 2  KM 78.5,ARECIBO,PR,612,7878785956,Profit,Y,Y,402508,18.4731996,-66.7429438
402509,FMC GUAYAMA DIALYSIS CENTER,5 AVENUE LOS VETERANOS,CARR 3  KM 135.7,GUAYAMA,PR,784,7878644288,Profit,Y,N,402509,17.9808517,-66.1091169
402510,ATLANTIS PONCE CNDS,917 AVE TITO CASTRO  FL 1,HOSPITAL SAN LUCAS II  BO. MACHUELO,PONCE,PR,731,7872927979,Profit,Y,Y,402510,0,0
402513,FMC AGUADILLA DIALYSIS CENTER,CARR 459 KM 0.7 BO CAMASEYES,,AGUADILLA,PR,603,7878821212,Profit,Y,Y,402513,0,0
402514,FMC HUMACAO DIALYSIS CENTER,TREMENDO SHOPPING CENTER,ROAD 3 KM 33.8  PO BOX 9100,HUMACAO,PR,792,7878500033,Profit,Y,Y,402514,0,0
402515,FMC RIO PIEDRAS DIALYSIS CENTER,1535 PONCE DE LEON AVE,SECTOR EL CINCO,RIO PIEDRAS,PR,926,7877662296,Profit,Y,Y,402515,18.4000571,-66.0522672
402517,FMC WEST PONCE DIALICENTRO,URB PUNTO ORO,500 AVENUE PUNTO ORO,PONCE,PR,728,7872590688,Profit,Y,Y,402517,0,0
402518,FMC VEGA BAJA RENAL DC,LAS VEGAS SHOPPING CENTER,ROAD  NO.2 SUITE 14,VEGA BAJA,PR,693,7878583290,Profit,Y,Y,402518,36.114646,-115.172816
402519,ATLANTIS AGUADILLA DIALYSIS,107 AVE KENNEDY  FL 4,COMMUNITY HOSP. OF THE GOOD SAMARITAN,AGUADILLA,PR,605,7878826110,Profit,Y,Y,402519,0,0
402521,ATLANTIS FAJARDO RENAL CENTER,410 AVE GENERAL VALERO  STE 101,TORRE SAN PABLO DEL ESTE,FAJARDO,PR,738,7872927979,Profit,Y,Y,402521,0,0
402525,FMC MAYAGUEZ NO,ROAD 64 KM 0.5 BO. SABANETAS,MARINA STATION,MAYAGUEZ,PR,681,7878341550,Profit,Y,Y,402525,0,0
402527,ATLANTIS MAYAGUEZ MC,410 AVE HOSTOS,HOSPITAL RAMON E. BETANCES - DIALYSIS,MAYAGUEZ,PR,681,7878322100,Profit,Y,Y,402527,0,0
402528,FMC PONCE CENTRO,7309 CALLE RAMON POWER,,PONCE,PR,717,7878480045,Profit,Y,Y,402528,0,0
402529,FMC ARECIBO NORTE DIALYSIS CENTER,CARR. 129 AVE. SAN LUIS HOSPITAL,CAYETANO COLL Y TOSTE SUITE 108,ARECIBO,PR,612,7878151640,Profit,Y,N,402529,0,0
402530,FMC AUXILIO MUTUO DIALYSIS CENTER,CARR 199 KM .3,AVE LAS CUMBRES,SAN JUAN,PR,926,7879994884,Profit,Y,Y,402530,0,0
402531,FMC YAUCO DIALYSIS CENTER,25 CALLE PROLONGACION COMERCIO,EDIF. TORRE NAVEL SUITE 102 C,YAUCO,PR,698,7872674884,Profit,Y,Y,402531,0,0
402533,ATLANTIS MANATI DC,THE RENAL CENTER OF MANATI; HOSPITAL DR. CENTER,CARR. 2 KM 47.7,MANATI,PR,674,7878543322,Profit,Y,Y,402533,0,0
402534,ATLANTIS HRG GUAYNABO DC,140  AVE LAS CUMBRES  SUITE 107,GUAYNABO MEDICAL MALL BLDG,GUAYNABO,PR,969,7872927979,Profit,Y,N,402534,18.362041,-66.1094192
402535,ATLANTIS LARES,"ATLANTIS HEALTHCARE GROUP OF PR, INC.","B.O. PILETAS, CARR 129",LARES,PR,669,7878976767,Profit,Y,Y,402535,0,0
402536,ATLANTIS SAN SEBASTIAN DC,120 PABIA HERNANDEZ,,SAN SEBASTIAN,PR,685,7872927979,Profit,Y,N,402536,0,0
402537,ATLANTIS ISABELA DC,CARRETERA MILITAR #2 KM 113.5,BO GUERRERO,ISABELA,PR,662,7872927979,Profit,Y,N,402537,0,0
402538,ATLANTIS CAGUAS DC,Q2 AVE LUIS MUNOZ MARIN,URB MARIOLGA,CAGUAS,PR,725,7872927979,Profit,Y,N,402538,18.2270107,-66.027318
402539,ATLANTIS TOA BAJA,CARR 167 AVENIDA COMERIO NORTE #600,A LA ORDEN SHOPPING CENTER LEVITTOWN,TOA BAJA,PR,949,7872927979,Profit,Y,Y,402539,0,0
402540,FMC CANOVANAS,EAST PROFESSIONAL MEDICAL CENTER,BO CANOVANS RD #3 KM 19.9,CANOVANAS,PR,729,7879579647,Profit,Y,Y,402540,0,0
402541,ATLANTIS CAROLINA,PASEO DEL PRADO SHOPPING CENTER,CARR PR 3 KM 8 HM 4,CAROLINA,PR,987,7872927979,Profit,Y,Y,402541,0,0
402542,FMC SANTA ROSA DIALYSIS,5 AVE LOS VETERANOS,,GUAYAMA,PR,784,7878665050,Profit,Y,N,402542,17.9808517,-66.1091169
402543,FMC SANTA JUANITA,URB SANTA JUANITA,2 SANTA JUANITA SHOPP CTR,BAYAMON,PR,956,7875231417,Profit,Y,Y,402543,0,0
402544,CENTRO DE SALUD FAMILIAR SUSANA CENTENO,BO DESTINO,CARR 997 KM 0 HM 1,VIEQUES,PR,765,7879680002,Profit,Y,N,402544,0,0
402545,CAGUAS DIALYSIS & NEPHROLOGY CENTER,CARR 172 URB TURABO GARDENS,HOSPITAL SAN JUAN BAUTISTA FL 3,CAGUAS,PR,725,7876532233,,Y,N,402545,0,0
403301,UNIVERSITY PEDIATRIC HOSPITAL,PEDIATRIC RENAL CTR DEPT. DE SALUD,DR ANTONIO ORTIZ PO BOX 191079,SAN JUAN,PR,919,7877773535,Non-Profit,Y,Y,403301,0,0
410007,RHODE ISLAND HOSPITAL,DIALYSIS UNIT,593 EDDY STREET,PROVIDENCE,RI,2903,4014445252,Non-Profit,Y,N,410007,0,0
410012,MIRIAM HOSPITAL,DIALYSIS UNIT,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,4017933050,Non-Profit,Y,N,410012,0,0
412501,FRESENIUS MEDICAL CARE OF WARWICK,2814 POST ROAD,,WARWICK,RI,2886,4017384050,Profit,Y,Y,412501,0,0
412502,DIALYSIS CENTER OF WESTERLY,ONE RHODY DRIVE,,WESTERLY,RI,2891,4015960368,Profit,Y,N,412502,41.361449,-71.824019
412503,DIALYSIS CENTER OF WOONSOCKET,2100 DIAMOND HILL ROAD,,WOONSOCKET,RI,2895,4017654995,Profit,Y,N,412503,42.015138,-71.4675479
412504,DIALYSIS CENTER OF WEST WARWICK,1775 BALD HILL ROAD,,WARWICK,RI,2886,4018238420,Profit,Y,N,412504,41.6930932,-71.4992335
412505,NNA OF PROVIDENCE,125 CORLISS STREET,,PROVIDENCE,RI,2904,4015219300,Profit,Y,Y,412505,41.84142,-71.411919
412506,DSI NORTH PROVIDENCE RENAL CENTER,1635 MINERAL SPRING AVENUE,,NO. PROVIDENCE,RI,2904,4013545340,Profit,Y,Y,412506,41.864665,-71.450914
412507,WAKEFIELD DIALYSIS CENTER,10 HIGH STREET SUITE C,,WAKEFIELD,RI,2879,4017923450,Profit,Y,Y,412507,41.437273,-71.502188
412508,DIALYSIS CENTER OF TIVERTON,22 HURST LANE,,TIVERTON,RI,2878,4016244403,Profit,Y,N,412508,41.6620289,-71.152573
412509,DIALYSIS CENTER OF PAWTUCKET,201 ARMISTICE BOULEVARD,,PAWTUCKET,RI,2860,4017223313,Profit,Y,N,412509,41.879738,-71.368342
412510,DIALYSIS CENTER OF PROVIDENCE,9 PLENTY STREET,,PROVIDENCE,RI,2907,4012734898,Profit,Y,N,412510,41.8072723,-71.4206463
412511,NNA - PAWTUCKET,79 DIVISION STREET,,PAWTUCKET,RI,2860,4017239995,Profit,Y,N,412511,41.8730398,-71.3811191
412512,DIALYSIS CENTER OF EAST PROVIDENCE,318 WATERMAN AVENUE,,EAST PROVIDENCE,RI,2914,4014355200,Profit,Y,Y,412512,41.820503,-71.368496
412514,DIALYSIS CENTER OF JOHNSTON,1526 ATWOOD AVENUE,,JOHNSTON,RI,2919,4015210400,Profit,Y,N,412514,41.8279319,-71.502529
413500,THE DIALYSIS CENTER OF RHODE ISLAND HOSPITAL,22 BAKER STREET,,PROVIDENCE,RI,2905,4014444440,Non-Profit,Y,Y,413500,41.7936807,-71.3982368
422503,DSI GREENVILLE RENAL CENTER,3 BUTTERNUT DRIVE SUITE A,,GREENVILLE,SC,29605,8642420802,Profit,Y,Y,422503,34.8142388,-82.4204053
422504,FRESENIUS MEDICAL CARE COLUMBIA,2125 ADAMS GROVE RD,,COLUMBIA,SC,29203,8037797511,Profit,Y,N,422504,33.8817737,-81.0763781
422505,FLORENCE DIALYSIS CENTER,435 NORTH CASHUA DR,,FLORENCE,SC,29501,8436690825,Profit,Y,N,422505,34.2028869,-79.800659
422506,FMC ANDERSON DIALYSIS CLINIC,416 E CALHOUN STREET STE A,,ANDERSON,SC,29621,8642241678,Profit,Y,Y,422506,0,0
422508,NORTH ORANGEBURG DIALYSIS,3031 ST MATTHEWS ROAD,,ORANGEBURG,SC,29118,8035331550,Profit,Y,N,422508,33.5518727,-80.8277099
422509,FRESENIUS MEDICAL CARE CAMDEN,7 HAILE LANE,,CAMDEN,SC,29020,8034259000,Profit,Y,N,422509,34.24989,-80.596633
422510,FRESENIUS MEDICAL CARE SUMTER,615 WEST WESMARK BLVD,,SUMTER,SC,29150,8034692800,Profit,Y,Y,422510,33.952272,-80.398522
422511,DCI SPARTANBURG,203 FREEMONT AVENUE,,SPARTANBURG,SC,29303,8645852046,Non-Profit,Y,N,422511,34.9607399,-81.948959
422512,AIKEN DIALYSIS,775 MEDICAL PARK DRIVE,,AIKEN,SC,29801,8036414222,Profit,Y,Y,422512,33.5720027,-81.7647648
422513,DCI WEST ASHLEY,46 B MARKFIELD ROAD,,CHARLESTON,SC,29407,8437662317,Non-Profit,Y,N,422513,32.783418,-80.006427
422514,BMA OF BEAUFORT INC LOW COUNTRY DIALYSIS,TWO PROFESSIONAL DRIVE,10 JOHNNY MORRALL CIRCLE,PORT ROYAL,SC,29935,8435242373,Profit,Y,Y,422514,32.4140045,-80.6514049
422515,GREENWOOD DIALYSIS,109 OVERLAND DRIVE,,GREENWOOD,SC,29646,8642276011,Profit,Y,Y,422515,34.169727,-82.155274
422516,RAI CARE CENTERS N CHARLESTON,9305 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,8435721660,Profit,Y,N,422516,32.9767,-80.075824
422517,FRESENIUS MEDICAL CARE LEXINGTON,131 WHISPERING WINDS DR,,LEXINGTON,SC,29072,8033580145,Profit,Y,N,422517,33.976044,-81.214201
422518,BMA OF CHESTER INC,501 HEALTHWAY DRIVE,,CHESTER,SC,29706,8033778127,Profit,Y,N,422518,34.7048613,-81.2142561
422519,FMC OF GEORGETOWN INC,712 N FRASER STREET,,GEORGETOWN,SC,29440,8435273431,Profit,Y,Y,422519,33.38131,-79.286963
422520,FRESENIUS MEDICAL CARE BENNETTSVILLE,1104 FRANK W EVANS WAY,,BENNETTSVILLE,SC,29512,8434793817,Profit,Y,Y,422520,34.6344224,-79.7004746
422521,FMC KINGSTREE DIALYSIS,215 N BROOKS STREET,,KINGSTREE,SC,29556,8433559750,Profit,Y,Y,422521,33.6675323,-79.8245541
422522,DCI EAST SPARTANBURG,155 DILLON DRIVE,,SPARTANBURG,SC,29307,8645854840,Non-Profit,Y,Y,422522,34.982841,-81.90061
422524,DCI AZALEA PLACE,2270 TECHNICAL PARKWAY,,CHARLESTON,SC,29406,8438638974,Non-Profit,Y,N,422524,32.911727,-80.032351
422527,DCI EAST COOPER,1088 JOHNNIE DODDS BLVD,,MT PLEASANT,SC,29464,8438818344,Non-Profit,Y,N,422527,32.8124698,-79.8599429
422528,WALTERBORO DIALYSIS,302 RUBY STREET,,WALTERBORO,SC,29488,8435496743,Profit,Y,Y,422528,0,0
422529,CENTRAL COLUMBIA DIALYSIS,3511 MEDICAL DRIVE,,COLUMBIA,SC,29203,8037710518,Profit,Y,Y,422529,0,0
422530,DARLINGTON DIALYSIS CENTER INC,103 SALEEBY ROAD,,DARLINGTON,SC,29532,8433931682,Profit,Y,N,422530,0,0
422531,FMC OF NEWBERRY,2041 MEDICAL PARK DRIVE,,NEWBERRY,SC,29108,8032762860,Profit,Y,N,422531,34.2915149,-81.6083961
422532,FRESENIUS MEDICAL CARE DILLON,1304 HIGHWAY 301 SOUTH,,DILLON,SC,29536,8437743687,Profit,Y,N,422532,0,0
422533,RAI CARE CENTERS  MONCKS CORNER,112 MCCORMICK CIRCLE,,MONCKS CORNER,SC,29461,8438994953,Profit,Y,N,422533,33.208396,-79.9802799
422534,CENTRAL BAMBERG DIALYSIS,67 SUNSET DRIVE,,BAMBERG,SC,29003,8032455166,Profit,Y,N,422534,33.3091424,-81.0319247
422535,LORIS DIALYSIS CENTER,3827 BELL STREET,,LORIS,SC,29569,8437560300,Profit,Y,N,422535,34.056583,-78.893411
422536,FMC OCONEE DIALYSIS CLINIC INC,685 S OAK STREET,,SENECA,SC,29678,8648850273,Profit,Y,Y,422536,34.676754,-82.9553783
422537,FRESENIUS MEDICAL CARE MANNING,3701 SUMTER HWY,,MANNING,SC,29102,8035052121,Profit,Y,N,422537,33.7344608,-79.9676773
422538,FMC OF FORT MILL,535 RIVER CROSSING DRIVE,,FORT MILL,SC,29715,8038022480,Profit,Y,Y,422538,34.9414447,-80.8625004
422539,GREER KIDNEY CENTER INC,211 VILLAGE DRIVE,,GREER,SC,29651,8648778005,Profit,Y,N,422539,34.9515578,-82.2341192
422540,UPSTATE DIALYSIS CENTER,308 MILLS AVE,,GREENVILLE,SC,29605,8642713700,Profit,Y,Y,422540,34.829747,-82.409015
422541,DSI EASLEY RENAL CENTER,125 WHITMIRE ROAD,,EASLEY,SC,29640,8648556208,Profit,Y,N,422541,34.838982,-82.61038
422542,CONWAY DIALYSIS CENTER,838 FARRAR DRIVE,,CONWAY,SC,29526,8433475111,Profit,Y,N,422542,33.774864,-79.019765
